Tarih,TP_HPBITABLO1_15,TP_HPBITABLO1_15
2007-03-16,2007-11,88885445.0
2007-03-23,2007-12,87855059.0
2007-03-30,2007-13,88564131.0
2007-04-06,2007-14,88195296.0
2007-04-13,2007-15,89920875.0
2007-04-20,2007-16,89862452.0
2007-04-27,2007-17,88319625.0
2007-05-04,2007-18,89182658.0
2007-05-11,2007-19,88762104.0
2007-05-18,2007-20,88009138.0
2007-05-25,2007-21,90015142.0
2007-06-01,2007-22,89039800.0
2007-06-08,2007-23,88550179.0
2007-06-15,2007-24,89813376.0
2007-06-22,2007-25,88520914.0
2007-06-29,2007-26,89744052.0
2007-07-06,2007-27,89392101.0
2007-07-13,2007-28,90088570.0
2007-07-20,2007-29,90076566.0
2007-07-27,2007-30,89334154.1
2007-08-03,2007-31,89991734.0
2007-08-10,2007-32,89116101.0
2007-08-17,2007-33,94232136.8
2007-08-24,2007-34,90057205.0
2007-08-31,2007-35,90760209.0
2007-09-07,2007-36,89957318.0
2007-09-14,2007-37,88920354.0
2007-09-21,2007-38,88740723.0
2007-09-28,2007-39,87876440.0
2007-10-05,2007-40,87265358.0
2007-10-12,2007-41,86528397.0
2007-10-19,2007-42,88508885.0
2007-10-26,2007-43,88905695.0
2007-11-02,2007-44,87509158.0
2007-11-09,2007-45,89245291.0
2007-11-16,2007-46,88046457.0
2007-11-23,2007-47,89332978.0
2007-11-30,2007-48,88495531.0
2007-12-07,2007-49,87417808.0
2007-12-14,2007-50,87593965.0
2007-12-21,2007-51,88676994.0
2007-12-28,2007-52,88490290.0
2008-01-04,2008-1,89139284.0
2008-01-11,2008-2,88646083.0
2008-01-18,2008-3,89547584.0
2008-01-25,2008-4,90229251.0
2008-02-01,2008-5,89119644.0
2008-02-08,2008-6,90001838.0
2008-02-15,2008-7,90194514.0
2008-02-22,2008-8,91551718.0
2008-02-29,2008-9,91254588.0
2008-03-07,2008-10,92310498.0
2008-03-14,2008-11,95434138.0
2008-03-21,2008-12,94775306.9
2008-03-28,2008-13,96328346.0
2008-04-04,2008-14,97537365.0
2008-04-11,2008-15,100098392.0
2008-04-18,2008-16,101681720.0
2008-04-25,2008-17,100151313.0
2008-05-02,2008-18,99919667.9
2008-05-09,2008-19,99241388.9
2008-05-16,2008-20,99736192.9
2008-05-23,2008-21,101283842.2
2008-05-30,2008-22,98115563.8
2008-06-06,2008-23,98955862.0
2008-06-13,2008-24,99783097.9
2008-06-20,2008-25,99903118.0
2008-06-27,2008-26,98879499.0
2008-07-04,2008-27,101450278.0
2008-07-11,2008-28,100072420.0
2008-07-18,2008-29,99620044.0
2008-07-25,2008-30,100181119.0
2008-08-01,2008-31,97007060.0
2008-08-08,2008-32,97021386.0
2008-08-15,2008-33,97263837.0
2008-08-22,2008-34,98443330.0
2008-08-29,2008-35,98226773.6
2008-09-05,2008-36,98480755.0
2008-09-12,2008-37,99722912.0
2008-09-19,2008-38,101663789.0
2008-09-26,2008-39,98938833.0
2008-10-03,2008-40,96232638.0
2008-10-10,2008-41,103931700.0
2008-10-17,2008-42,109046056.0
2008-10-24,2008-43,118133351.0
2008-10-31,2008-44,104075434.0
2008-11-07,2008-45,106531081.0
2008-11-14,2008-46,113276881.0
2008-11-21,2008-47,115619414.0
2008-11-28,2008-48,108608303.0
2008-12-05,2008-49,109564611.0
2008-12-12,2008-50,112165659.0
2008-12-19,2008-51,111960420.0
2008-12-26,2008-52,112330146.0
2009-01-02,2009-1,114104820.0
2009-01-09,2009-2,114323830.9
2009-01-16,2009-3,117909934.0
2009-01-23,2009-4,116766486.0
2009-01-30,2009-5,113529721.0
2009-02-06,2009-6,115054303.0
2009-02-13,2009-7,115448440.0
2009-02-20,2009-8,115202552.0
2009-02-27,2009-9,116529013.0
2009-03-06,2009-10,119606709.0
2009-03-13,2009-11,121110441.0
2009-03-20,2009-12,119985052.0
2009-03-27,2009-13,118725291.0
2009-04-03,2009-14,118260210.0
2009-04-10,2009-15,115566647.0
2009-04-17,2009-16,116726822.0
2009-04-24,2009-17,119628344.0
2009-05-01,2009-18,117562633.0
2009-05-08,2009-19,114583728.0
2009-05-15,2009-20,117847330.0
2009-05-22,2009-21,116079692.0
2009-05-29,2009-22,119593014.1
2009-06-05,2009-23,117561739.0
2009-06-12,2009-24,117950584.0
2009-06-19,2009-25,118576627.0
2009-06-26,2009-26,118612273.0
2009-07-03,2009-27,116850557.9
2009-07-10,2009-28,117638949.0
2009-07-17,2009-29,117336075.0
2009-07-24,2009-30,116234831.0
2009-07-31,2009-31,116828176.0
2009-08-07,2009-32,117660202.0
2009-08-14,2009-33,117947458.0
2009-08-21,2009-34,119287815.0
2009-08-28,2009-35,119917100.0
2009-09-04,2009-36,120267146.0
2009-09-11,2009-37,122019361.8
2009-09-18,2009-38,120334524.0
2009-09-25,2009-39,121894709.0
2009-10-02,2009-40,121113080.0
2009-10-09,2009-41,120022006.0
2009-10-16,2009-42,119731847.0
2009-10-23,2009-43,121591830.0
2009-10-30,2009-44,122057124.0
2009-11-06,2009-45,121243361.0
2009-11-13,2009-46,120666722.0
2009-11-20,2009-47,120520115.0
2009-11-27,2009-48,120612754.0
2009-12-04,2009-49,119824303.0
2009-12-11,2009-50,120550156.0
2009-12-18,2009-51,119854753.0
2009-12-25,2009-52,120817510.0
2010-01-01,2010-1,120362496.0
2010-01-08,2010-2,120804897.0
2010-01-15,2010-3,120835299.0
2010-01-22,2010-4,121057158.0
2010-01-29,2010-5,120869328.6
2010-02-05,2010-6,119142998.0
2010-02-12,2010-7,120140156.0
2010-02-19,2010-8,119173917.0
2010-02-26,2010-9,120091436.0
2010-03-05,2010-10,119394069.0
2010-03-12,2010-11,119536344.0
2010-03-19,2010-12,118112489.0
2010-03-26,2010-13,119703901.0
2010-04-02,2010-14,119593875.0
2010-04-09,2010-15,119772554.0
2010-04-16,2010-16,119526378.0
2010-04-23,2010-17,119083670.0
2010-04-30,2010-18,119940323.0
2010-05-07,2010-19,118548631.0
2010-05-14,2010-20,116635375.0
2010-05-21,2010-21,118639118.0
2010-05-28,2010-22,115624318.0
2010-06-04,2010-23,114731956.0
2010-06-11,2010-24,116246138.0
2010-06-18,2010-25,114815416.0
2010-06-25,2010-26,116389666.0
2010-07-02,2010-27,117197387.0
2010-07-09,2010-28,116607884.0
2010-07-16,2010-29,117501560.0
2010-07-23,2010-30,116981882.0
2010-07-30,2010-31,118295764.0
2010-08-06,2010-32,120259184.0
2010-08-13,2010-33,121108169.0
2010-08-20,2010-34,119404080.0
2010-08-27,2010-35,121700124.0
2010-09-03,2010-36,121809550.0
2010-09-10,2010-37,121211109.0
2010-09-17,2010-38,121691564.0
2010-09-24,2010-39,123617550.0
2010-10-01,2010-40,123095702.0
2010-10-08,2010-41,122877275.0
2010-10-15,2010-42,121688617.0
2010-10-22,2010-43,124207955.0
2010-10-29,2010-44,125852609.0
2010-11-05,2010-45,124585285.0
2010-11-12,2010-46,125741925.0
2010-11-19,2010-47,126813595.0
2010-11-26,2010-48,125049789.0
2010-12-03,2010-49,124939997.0
2010-12-10,2010-50,124142492.0
2010-12-17,2010-51,125351777.0
2010-12-24,2010-52,125669352.0
2010-12-31,2010-53,123752974.0
2011-01-07,2011-1,122410167.0
2011-01-14,2011-2,123589559.0
2011-01-21,2011-3,124321746.0
2011-01-28,2011-4,124436146.0
2011-02-04,2011-5,124469033.0
2011-02-11,2011-6,126070231.0
2011-02-18,2011-7,125559613.0
2011-02-25,2011-8,132591072.0
2011-03-04,2011-9,133137926.0
2011-03-11,2011-10,132792623.0
2011-03-18,2011-11,136368526.0
2011-03-25,2011-12,134802101.0
2011-04-01,2011-13,134452623.0
2011-04-08,2011-14,133697715.0
2011-04-15,2011-15,135049384.0
2011-04-22,2011-16,134626256.0
2011-04-29,2011-17,133956917.0
2011-05-06,2011-18,135346236.0
2011-05-13,2011-19,136622892.0
2011-05-20,2011-20,134861277.0
2011-05-27,2011-21,136788626.0
2011-06-03,2011-22,136371934.0
2011-06-10,2011-23,135483191.0
2011-06-17,2011-24,140124189.0
2011-06-24,2011-25,140128087.0
2011-07-01,2011-26,138318253.0
2011-07-08,2011-27,139235855.0
2011-07-15,2011-28,139534275.0
2011-07-22,2011-29,142217396.0
2011-07-29,2011-30,142143457.0
2011-08-05,2011-31,143247952.0
2011-08-12,2011-32,146503402.0
2011-08-19,2011-33,147106876.0
2011-08-26,2011-34,146798410.0
2011-09-02,2011-35,145261159.0
2011-09-09,2011-36,145316144.0
2011-09-16,2011-37,146844966.0
2011-09-23,2011-38,149060575.0
2011-09-30,2011-39,149501319.0
2011-10-07,2011-40,151067743.0
2011-10-14,2011-41,152134174.0
2011-10-21,2011-42,155458848.0
2011-10-28,2011-43,149198035.0
2011-11-04,2011-44,151351235.0
2011-11-11,2011-45,151900829.0
2011-11-18,2011-46,152739712.0
2011-11-25,2011-47,154975589.0
2011-12-02,2011-48,153702489.0
2011-12-09,2011-49,153935515.0
2011-12-16,2011-50,158939285.0
2011-12-23,2011-51,158344682.0
2011-12-30,2011-52,157547462.0
2012-01-06,2012-1,158308171.0
2012-01-13,2012-2,155628337.0
2012-01-20,2012-3,155966415.0
2012-01-27,2012-4,155755243.0
2012-02-03,2012-5,153573264.0
2012-02-10,2012-6,154457586.0
2012-02-17,2012-7,156500280.0
2012-02-24,2012-8,156802736.0
2012-03-02,2012-9,156205390.0
2012-03-09,2012-10,158179770.0
2012-03-16,2012-11,160660229.0
2012-03-23,2012-12,160246645.0
2012-03-30,2012-13,157469565.0
2012-04-06,2012-14,159207473.0
2012-04-13,2012-15,160345014.0
2012-04-20,2012-16,160560095.0
2012-04-27,2012-17,158560191.0
2012-05-04,2012-18,158157336.0
2012-05-11,2012-19,161071139.0
2012-05-18,2012-20,163167827.0
2012-05-25,2012-21,163918498.0
2012-06-01,2012-22,163804223.0
2012-06-08,2012-23,162505118.0
2012-06-15,2012-24,163157188.0
2012-06-22,2012-25,161881521.0
2012-06-29,2012-26,162878114.0
2012-07-06,2012-27,161323307.0
2012-07-13,2012-28,162351613.0
2012-07-20,2012-29,161346016.0
2012-07-27,2012-30,163089607.0
2012-08-03,2012-31,161843809.0
2012-08-10,2012-32,161804680.0
2012-08-17,2012-33,162578425.0
2012-08-24,2012-34,162234685.0
2012-08-31,2012-35,162786709.0
2012-09-07,2012-36,163489952.0
2012-09-14,2012-37,165135723.0
2012-09-21,2012-38,163722253.0
2012-09-28,2012-39,160042077.0
2012-10-05,2012-40,164642527.0
2012-10-12,2012-41,164810108.0
2012-10-19,2012-42,163954373.0
2012-10-26,2012-43,164709028.0
2012-11-02,2012-44,161962867.0
2012-11-09,2012-45,161613274.0
2012-11-16,2012-46,161666370.0
2012-11-23,2012-47,163194173.0
2012-11-30,2012-48,162163673.0
2012-12-07,2012-49,162633805.0
2012-12-14,2012-50,163042314.0
2012-12-21,2012-51,164803883.0
2012-12-28,2012-52,166791151.0
2013-01-04,2013-1,166901136.0
2013-01-11,2013-2,170608768.0
2013-01-18,2013-3,171382313.0
2013-01-25,2013-4,172774640.0
2013-02-01,2013-5,173009989.0
2013-02-08,2013-6,172275795.0
2013-02-15,2013-7,169441699.0
2013-02-22,2013-8,170341940.0
2013-03-01,2013-9,169650289.0
2013-03-08,2013-10,170396009.0
2013-03-15,2013-11,172132477.0
2013-03-22,2013-12,171473165.0
2013-03-29,2013-13,169257315.0
2013-04-05,2013-14,173173338.0
2013-04-12,2013-15,173843355.0
2013-04-19,2013-16,174272605.0
2013-04-26,2013-17,175324108.0
2013-05-03,2013-18,174349966.0
2013-05-10,2013-19,171773853.0
2013-05-17,2013-20,170241398.0
2013-05-24,2013-21,172381034.0
2013-05-31,2013-22,175791764.0
2013-06-07,2013-23,176310423.0
2013-06-14,2013-24,173800014.0
2013-06-21,2013-25,176131853.0
2013-06-28,2013-26,171958349.0
2013-07-05,2013-27,173257746.0
2013-07-12,2013-28,176852357.0
2013-07-19,2013-29,178226611.0
2013-07-26,2013-30,182477106.0
2013-08-02,2013-31,186672069.0
2013-08-09,2013-32,187518176.0
2013-08-16,2013-33,190144710.0
2013-08-23,2013-34,196800549.0
2013-08-30,2013-35,204111226.0
2013-09-06,2013-36,205517492.0
2013-09-13,2013-37,202730919.0
2013-09-20,2013-38,199778180.0
2013-09-27,2013-39,205122268.0
2013-10-04,2013-40,203711941.0
2013-10-11,2013-41,202599878.0
2013-10-18,2013-42,203051796.0
2013-10-25,2013-43,205744234.0
2013-11-01,2013-44,205135242.0
2013-11-08,2013-45,208866414.0
2013-11-15,2013-46,211116708.0
2013-11-22,2013-47,211354122.0
2013-11-29,2013-48,213856255.0
2013-12-06,2013-49,218798759.0
2013-12-13,2013-50,218418462.0
2013-12-20,2013-51,221298441.0
2013-12-27,2013-52,223740023.0
2014-01-03,2014-1,229401579.0
2014-01-10,2014-2,234389424.0
2014-01-17,2014-3,238754794.0
2014-01-24,2014-4,250077902.0
2014-01-31,2014-5,250126481.0
2014-02-07,2014-6,249393321.0
2014-02-14,2014-7,251616835.0
2014-02-21,2014-8,254390110.0
2014-02-28,2014-9,258206581.0
2014-03-07,2014-10,255401143.0
2014-03-14,2014-11,259348278.0
2014-03-21,2014-12,262949017.0
2014-03-28,2014-13,260751278.0
2014-04-04,2014-14,254340590.0
2014-04-11,2014-15,253508850.0
2014-04-18,2014-16,257690027.0
2014-04-25,2014-17,258032991.0
2014-05-02,2014-18,254707805.0
2014-05-09,2014-19,248068113.0
2014-05-16,2014-20,248793914.0
2014-05-23,2014-21,251357843.0
2014-05-30,2014-22,250058884.0
2014-06-06,2014-23,250555089.0
2014-06-13,2014-24,248020968.0
2014-06-20,2014-25,248744497.0
2014-06-27,2014-26,243943076.0
2014-07-04,2014-27,240489468.0
2014-07-11,2014-28,239823042.0
2014-07-18,2014-29,242244331.0
2014-07-25,2014-30,242479696.0
2014-08-01,2014-31,247413792.0
2014-08-08,2014-32,250917725.0
2014-08-15,2014-33,253881337.0
2014-08-22,2014-34,256146862.0
2014-08-29,2014-35,256141644.0
2014-09-05,2014-36,255295814.0
2014-09-12,2014-37,256542595.0
2014-09-19,2014-38,259493874.0
2014-09-26,2014-39,262474622.0
2014-10-03,2014-40,262124489.0
2014-10-10,2014-41,264209626.0
2014-10-17,2014-42,270448672.0
2014-10-24,2014-43,267762111.0
2014-10-31,2014-44,267257169.0
2014-11-07,2014-45,270899850.0
2014-11-14,2014-46,271581331.0
2014-11-21,2014-47,268378287.0
2014-11-28,2014-48,264057073.0
2014-12-05,2014-49,262894282.0
2014-12-12,2014-50,261243608.0
2014-12-19,2014-51,262063411.0
2014-12-26,2014-52,259139509.0
2015-01-02,2015-1,255467825.0
2015-01-09,2015-2,258369159.0
2015-01-16,2015-3,256737356.0
2015-01-23,2015-4,261082536.0
2015-01-30,2015-5,261914918.0
2015-02-06,2015-6,272097668.0
2015-02-13,2015-7,278857978.0
2015-02-20,2015-8,277255033.0
2015-02-27,2015-9,280419060.0
2015-03-06,2015-10,291674950.0
2015-03-13,2015-11,288628372.0
2015-03-20,2015-12,294696732.0
2015-03-27,2015-13,297100611.0
2015-04-03,2015-14,297907174.0
2015-04-10,2015-15,297647817.0
2015-04-17,2015-16,308908689.0
2015-04-24,2015-17,308931365.0
2015-05-01,2015-18,313576694.0
2015-05-08,2015-19,321745978.0
2015-05-15,2015-20,320389011.0
2015-05-22,2015-21,314986796.0
2015-05-29,2015-22,324248673.0
2015-06-05,2015-23,334029703.0
2015-06-12,2015-24,343702783.0
2015-06-19,2015-25,342339573.0
2015-06-26,2015-26,336464121.0
2015-07-03,2015-27,337037060.0
2015-07-10,2015-28,334640844.0
2015-07-17,2015-29,331492620.0
2015-07-24,2015-30,338875590.0
2015-07-31,2015-31,341716138.0
2015-08-07,2015-32,343842938.0
2015-08-14,2015-33,345493078.0
2015-08-21,2015-34,372820248.0
2015-08-28,2015-35,362631674.0
2015-09-04,2015-36,365746955.8
2015-09-11,2015-37,377067977.0
2015-09-18,2015-38,375724786.0
2015-09-25,2015-39,373097459.5
2015-10-02,2015-40,374391959.9
2015-10-09,2015-41,368800476.8
2015-10-16,2015-42,366187641.3
2015-10-23,2015-43,365187564.7
2015-10-30,2015-44,363890045.7
2015-11-06,2015-45,357217795.9
2015-11-13,2015-46,359197120.9
2015-11-20,2015-47,356640240.9
2015-11-27,2015-48,361089257.3
2015-12-04,2015-49,359324676.7
2015-12-11,2015-50,362678610.7
2015-12-18,2015-51,360852360.3
2015-12-25,2015-52,354556418.1
2016-01-01,2016-1,344472815.0
2016-01-08,2016-2,355768827.2
2016-01-15,2016-3,352138814.6
2016-01-22,2016-4,353949573.0
2016-01-29,2016-5,349167198.6
2016-02-05,2016-6,348740172.3
2016-02-12,2016-7,355056376.3
2016-02-19,2016-8,356704127.8
2016-02-26,2016-9,353963002.5
2016-03-04,2016-10,352772853.8
2016-03-11,2016-11,352406205.9
2016-03-18,2016-12,357223100.1
2016-03-25,2016-13,360964904.7
2016-04-01,2016-14,356358674.3
2016-04-08,2016-15,359091828.9
2016-04-15,2016-16,361481162.7
2016-04-22,2016-17,359071645.9
2016-04-29,2016-18,357152258.5
2016-05-06,2016-19,366532651.9
2016-05-13,2016-20,365372975.3
2016-05-20,2016-21,366116070.1
2016-05-27,2016-22,360367418.5
2016-06-03,2016-23,362555183.1
2016-06-10,2016-24,360607006.0
2016-06-17,2016-25,363766252.6
2016-06-24,2016-26,358871076.0
