Tarih,TP_HPBITABLO1_18,TP_HPBITABLO1_18
2007-03-16,2007-11,333325100.0
2007-03-23,2007-12,328803891.0
2007-03-30,2007-13,329351033.0
2007-04-06,2007-14,330637555.0
2007-04-13,2007-15,334073661.0
2007-04-20,2007-16,334247537.0
2007-04-27,2007-17,332696687.0
2007-05-04,2007-18,334590261.0
2007-05-11,2007-19,338613561.0
2007-05-18,2007-20,339357522.0
2007-05-25,2007-21,341122666.0
2007-06-01,2007-22,339850088.0
2007-06-08,2007-23,341155801.0
2007-06-15,2007-24,346243673.0
2007-06-22,2007-25,345369484.0
2007-06-29,2007-26,348264399.0
2007-07-06,2007-27,348161387.0
2007-07-13,2007-28,351289912.0
2007-07-20,2007-29,351849629.0
2007-07-27,2007-30,351623046.2
2007-08-03,2007-31,351105235.2
2007-08-10,2007-32,351082595.2
2007-08-17,2007-33,363796049.3
2007-08-24,2007-34,358320817.0
2007-08-31,2007-35,358613301.0
2007-09-07,2007-36,357838144.0
2007-09-14,2007-37,357444366.0
2007-09-21,2007-38,357034926.0
2007-09-28,2007-39,353655970.0
2007-10-05,2007-40,357429335.0
2007-10-12,2007-41,358644715.0
2007-10-19,2007-42,359159251.0
2007-10-26,2007-43,358096784.0
2007-11-02,2007-44,356790147.0
2007-11-09,2007-45,360023885.0
2007-11-16,2007-46,363379672.0
2007-11-23,2007-47,362498318.0
2007-11-30,2007-48,361439003.0
2007-12-07,2007-49,360986047.0
2007-12-14,2007-50,366969609.0
2007-12-21,2007-51,370224196.0
2007-12-28,2007-52,370077665.0
2008-01-04,2008-1,369184752.0
2008-01-11,2008-2,367946924.0
2008-01-18,2008-3,370962740.0
2008-01-25,2008-4,373709549.0
2008-02-01,2008-5,371133792.0
2008-02-08,2008-6,372344927.0
2008-02-15,2008-7,376783139.0
2008-02-22,2008-8,375946802.0
2008-02-29,2008-9,376698231.0
2008-03-07,2008-10,382359289.0
2008-03-14,2008-11,387786176.0
2008-03-21,2008-12,389541070.2
2008-03-28,2008-13,394608539.0
2008-04-04,2008-14,398036427.0
2008-04-11,2008-15,403761960.0
2008-04-18,2008-16,407951513.0
2008-04-25,2008-17,406349639.0
2008-05-02,2008-18,402271897.9
2008-05-09,2008-19,401258700.8
2008-05-16,2008-20,402463734.8
2008-05-23,2008-21,402046648.0
2008-05-30,2008-22,396436095.9
2008-06-06,2008-23,399433821.0
2008-06-13,2008-24,404459722.9
2008-06-20,2008-25,403499055.0
2008-06-27,2008-26,404698706.0
2008-07-04,2008-27,406569946.0
2008-07-11,2008-28,407844458.0
2008-07-18,2008-29,409251485.0
2008-07-25,2008-30,410986946.0
2008-08-01,2008-31,405907608.0
2008-08-08,2008-32,404927409.0
2008-08-15,2008-33,409142182.0
2008-08-22,2008-34,408973166.0
2008-08-29,2008-35,406853559.2
2008-09-05,2008-36,409490863.0
2008-09-12,2008-37,415823113.0
2008-09-19,2008-38,420992531.0
2008-09-26,2008-39,425509248.0
2008-10-03,2008-40,419445589.0
2008-10-10,2008-41,432271952.0
2008-10-17,2008-42,442351817.0
2008-10-24,2008-43,458023586.0
2008-10-31,2008-44,439870711.0
2008-11-07,2008-45,441117351.0
2008-11-14,2008-46,451657412.0
2008-11-21,2008-47,455852477.0
2008-11-28,2008-48,449779114.0
2008-12-05,2008-49,455966492.0
2008-12-12,2008-50,459681256.0
2008-12-19,2008-51,458349180.0
2008-12-26,2008-52,458383776.0
2009-01-02,2009-1,461545335.0
2009-01-09,2009-2,459096379.1
2009-01-16,2009-3,468665820.0
2009-01-23,2009-4,468211204.0
2009-01-30,2009-5,461318916.0
2009-02-06,2009-6,463874457.0
2009-02-13,2009-7,466119650.0
2009-02-20,2009-8,467216198.0
2009-02-27,2009-9,470955135.0
2009-03-06,2009-10,475622053.0
2009-03-13,2009-11,478104520.0
2009-03-20,2009-12,476987345.0
2009-03-27,2009-13,473495278.0
2009-04-03,2009-14,470723884.0
2009-04-10,2009-15,465397581.0
2009-04-17,2009-16,469110767.0
2009-04-24,2009-17,474584384.0
2009-05-01,2009-18,470521802.0
2009-05-08,2009-19,467265336.0
2009-05-15,2009-20,473941399.0
2009-05-22,2009-21,469568082.0
2009-05-29,2009-22,474599286.2
2009-06-05,2009-23,471938334.0
2009-06-12,2009-24,475067714.0
2009-06-19,2009-25,478746545.0
2009-06-26,2009-26,480465361.0
2009-07-03,2009-27,476742000.1
2009-07-10,2009-28,480056415.0
2009-07-17,2009-29,482315645.0
2009-07-24,2009-30,479090421.0
2009-07-31,2009-31,479141692.0
2009-08-07,2009-32,479413189.0
2009-08-14,2009-33,481952932.0
2009-08-21,2009-34,484192990.0
2009-08-28,2009-35,484559093.0
2009-09-04,2009-36,487204349.0
2009-09-11,2009-37,491166750.3
2009-09-18,2009-38,494784752.0
2009-09-25,2009-39,494703672.0
2009-10-02,2009-40,494539308.0
2009-10-09,2009-41,493071300.0
2009-10-16,2009-42,495552693.0
2009-10-23,2009-43,498032572.0
2009-10-30,2009-44,498363007.0
2009-11-06,2009-45,500448249.0
2009-11-13,2009-46,500576590.0
2009-11-20,2009-47,504684242.0
2009-11-27,2009-48,510097286.0
2009-12-04,2009-49,505077165.0
2009-12-11,2009-50,509020934.0
2009-12-18,2009-51,512473022.0
2009-12-25,2009-52,518767022.0
2010-01-01,2010-1,520674414.0
2010-01-08,2010-2,515562712.0
2010-01-15,2010-3,519710261.0
2010-01-22,2010-4,520368851.0
2010-01-29,2010-5,519021194.4
2010-02-05,2010-6,516936119.0
2010-02-12,2010-7,520010288.0
2010-02-19,2010-8,520559318.0
2010-02-26,2010-9,528529287.0
2010-03-05,2010-10,527235838.0
2010-03-12,2010-11,529397062.0
2010-03-19,2010-12,530144311.0
2010-03-26,2010-13,533652608.0
2010-04-02,2010-14,534350926.0
2010-04-09,2010-15,532719293.0
2010-04-16,2010-16,537650406.0
2010-04-23,2010-17,536176072.0
2010-04-30,2010-18,534162092.0
2010-05-07,2010-19,539031786.0
2010-05-14,2010-20,539975132.0
2010-05-21,2010-21,545190088.0
2010-05-28,2010-22,542758908.0
2010-06-04,2010-23,544082932.0
2010-06-11,2010-24,550292080.2
2010-06-18,2010-25,550474604.0
2010-06-25,2010-26,557982321.0
2010-07-02,2010-27,559490782.0
2010-07-09,2010-28,559642756.0
2010-07-16,2010-29,561998489.0
2010-07-23,2010-30,561799202.0
2010-07-30,2010-31,559048895.0
2010-08-06,2010-32,559181060.0
2010-08-13,2010-33,561873922.0
2010-08-20,2010-34,559844171.0
2010-08-27,2010-35,564762893.0
2010-09-03,2010-36,567532139.0
2010-09-10,2010-37,573884885.0
2010-09-17,2010-38,571273954.0
2010-09-24,2010-39,574929985.0
2010-10-01,2010-40,573345183.0
2010-10-08,2010-41,570894179.0
2010-10-15,2010-42,572898567.0
2010-10-22,2010-43,576815477.0
2010-10-29,2010-44,578303342.0
2010-11-05,2010-45,578988140.0
2010-11-12,2010-46,592716059.0
2010-11-19,2010-47,594689662.0
2010-11-26,2010-48,586700626.0
2010-12-03,2010-49,588654362.0
2010-12-10,2010-50,592307524.0
2010-12-17,2010-51,600625850.0
2010-12-24,2010-52,608672767.0
2010-12-31,2010-53,616200873.9
2011-01-07,2011-1,608878510.5
2011-01-14,2011-2,613426567.4
2011-01-21,2011-3,614661573.3
2011-01-28,2011-4,613680614.3
2011-02-04,2011-5,616554364.7
2011-02-11,2011-6,620027550.3
2011-02-18,2011-7,619506791.3
2011-02-25,2011-8,633495746.8
2011-03-04,2011-9,634397364.8
2011-03-11,2011-10,634945288.1
2011-03-18,2011-11,643847060.3
2011-03-25,2011-12,643899355.9
2011-04-01,2011-13,642230245.1
2011-04-08,2011-14,642580711.9
2011-04-15,2011-15,645930961.8
2011-04-22,2011-16,647493166.3
2011-04-29,2011-17,646972566.3
2011-05-06,2011-18,652044335.5
2011-05-13,2011-19,660988625.0
2011-05-20,2011-20,657280618.0
2011-05-27,2011-21,662827013.0
2011-06-03,2011-22,662662897.0
2011-06-10,2011-23,666639866.0
2011-06-17,2011-24,674283904.0
2011-06-24,2011-25,677342521.0
2011-07-01,2011-26,672808694.0
2011-07-08,2011-27,674831245.0
2011-07-15,2011-28,678863793.0
2011-07-22,2011-29,681365116.0
2011-07-29,2011-30,680350443.0
2011-08-05,2011-31,681088983.0
2011-08-12,2011-32,688879526.0
2011-08-19,2011-33,687878221.0
2011-08-26,2011-34,691395293.0
2011-09-02,2011-35,685528601.0
2011-09-09,2011-36,684595738.0
2011-09-16,2011-37,686266443.0
2011-09-23,2011-38,690424821.0
2011-09-30,2011-39,689720183.0
2011-10-07,2011-40,689927579.0
2011-10-14,2011-41,693610124.0
2011-10-21,2011-42,697363869.0
2011-10-28,2011-43,685779433.0
2011-11-04,2011-44,694246939.0
2011-11-11,2011-45,693194530.0
2011-11-18,2011-46,688078557.0
2011-11-25,2011-47,691765377.0
2011-12-02,2011-48,688687488.0
2011-12-09,2011-49,689672139.0
2011-12-16,2011-50,697372537.0
2011-12-23,2011-51,698287053.0
2011-12-30,2011-52,700491311.0
2012-01-06,2012-1,693068891.0
2012-01-13,2012-2,690820182.0
2012-01-20,2012-3,690658562.0
2012-01-27,2012-4,690214301.0
2012-02-03,2012-5,684859095.0
2012-02-10,2012-6,687672629.0
2012-02-17,2012-7,689586781.0
2012-02-24,2012-8,691961892.0
2012-03-02,2012-9,688702546.0
2012-03-09,2012-10,694002387.0
2012-03-16,2012-11,699884296.0
2012-03-23,2012-12,699855393.0
2012-03-30,2012-13,697183298.0
2012-04-06,2012-14,696645464.0
2012-04-13,2012-15,702081952.0
2012-04-20,2012-16,703863439.0
2012-04-27,2012-17,704071310.0
2012-05-04,2012-18,702395289.0
2012-05-11,2012-19,707909918.0
2012-05-18,2012-20,711372362.0
2012-05-25,2012-21,713461608.0
2012-06-01,2012-22,715010207.0
2012-06-08,2012-23,715065123.0
2012-06-15,2012-24,721068245.0
2012-06-22,2012-25,718994673.0
2012-06-29,2012-26,724696153.0
2012-07-06,2012-27,720376957.0
2012-07-13,2012-28,725622597.0
2012-07-20,2012-29,723529488.0
2012-07-27,2012-30,731271099.0
2012-08-03,2012-31,724110550.0
2012-08-10,2012-32,729872326.0
2012-08-17,2012-33,737433623.0
2012-08-24,2012-34,734940071.0
2012-08-31,2012-35,735221939.0
2012-09-07,2012-36,741045593.0
2012-09-14,2012-37,748646967.0
2012-09-21,2012-38,749438247.0
2012-09-28,2012-39,746828910.0
2012-10-05,2012-40,748407928.0
2012-10-12,2012-41,753325489.0
2012-10-19,2012-42,758185971.0
2012-10-26,2012-43,760413115.0
2012-11-02,2012-44,749921781.0
2012-11-09,2012-45,752780424.0
2012-11-16,2012-46,757467440.0
2012-11-23,2012-47,756245571.0
2012-11-30,2012-48,751052600.0
2012-12-07,2012-49,756176468.0
2012-12-14,2012-50,760597322.0
2012-12-21,2012-51,763786953.0
2012-12-28,2012-52,791992774.0
2013-01-04,2013-1,783135913.0
2013-01-11,2013-2,786452779.0
2013-01-18,2013-3,788399975.0
2013-01-25,2013-4,793458246.0
2013-02-01,2013-5,790933225.0
2013-02-08,2013-6,789058911.0
2013-02-15,2013-7,793084802.0
2013-02-22,2013-8,794712132.0
2013-03-01,2013-9,799299378.0
2013-03-08,2013-10,799095887.0
2013-03-15,2013-11,805526562.0
2013-03-22,2013-12,807127285.0
2013-03-29,2013-13,808937959.0
2013-04-05,2013-14,807902135.0
2013-04-12,2013-15,808770940.0
2013-04-19,2013-16,813946878.0
2013-04-26,2013-17,816640731.0
2013-05-03,2013-18,817557133.0
2013-05-10,2013-19,818728928.0
2013-05-17,2013-20,825729227.0
2013-05-24,2013-21,832629309.0
2013-05-31,2013-22,839007989.0
2013-06-07,2013-23,843446877.0
2013-06-14,2013-24,843666261.0
2013-06-21,2013-25,851673142.0
2013-06-28,2013-26,849048781.0
2013-07-05,2013-27,847325514.0
2013-07-12,2013-28,855688417.0
2013-07-19,2013-29,861282930.0
2013-07-26,2013-30,869243008.0
2013-08-02,2013-31,869894505.0
2013-08-09,2013-32,877141654.0
2013-08-16,2013-33,875494186.0
2013-08-23,2013-34,885288742.0
2013-08-30,2013-35,891685005.0
2013-09-06,2013-36,899555031.0
2013-09-13,2013-37,898268207.0
2013-09-20,2013-38,894461626.0
2013-09-27,2013-39,908648973.0
2013-10-04,2013-40,903746076.0
2013-10-11,2013-41,921555027.0
2013-10-18,2013-42,920807321.0
2013-10-25,2013-43,913259113.0
2013-11-01,2013-44,911493317.0
2013-11-08,2013-45,915492552.0
2013-11-15,2013-46,925460031.0
2013-11-22,2013-47,918425220.0
2013-11-29,2013-48,919589650.0
2013-12-06,2013-49,925921651.0
2013-12-13,2013-50,930142295.0
2013-12-20,2013-51,938178023.0
2013-12-27,2013-52,950979183.0
2014-01-03,2014-1,952106919.0
2014-01-10,2014-2,956479001.0
2014-01-17,2014-3,965918929.0
2014-01-24,2014-4,978178752.0
2014-01-31,2014-5,970753204.0
2014-02-07,2014-6,966486258.0
2014-02-14,2014-7,969764006.0
2014-02-21,2014-8,970653415.0
2014-02-28,2014-9,972982043.0
2014-03-07,2014-10,970348372.0
2014-03-14,2014-11,981907208.0
2014-03-21,2014-12,988820995.0
2014-03-28,2014-13,980086715.0
2014-04-04,2014-14,966913395.0
2014-04-11,2014-15,968145547.0
2014-04-18,2014-16,978061209.0
2014-04-25,2014-17,979170647.0
2014-05-02,2014-18,974025705.0
2014-05-09,2014-19,966917448.0
2014-05-16,2014-20,975306223.0
2014-05-23,2014-21,973096065.0
2014-05-30,2014-22,969106400.0
2014-06-06,2014-23,975847885.0
2014-06-13,2014-24,981251037.0
2014-06-20,2014-25,987867084.0
2014-06-27,2014-26,995441200.0
2014-07-04,2014-27,988464119.0
2014-07-11,2014-28,993088260.0
2014-07-18,2014-29,1000952117.0
2014-07-25,2014-30,1007663282.0
2014-08-01,2014-31,1012285407.0
2014-08-08,2014-32,1008741622.0
2014-08-15,2014-33,1016960417.0
2014-08-22,2014-34,1016291038.0
2014-08-29,2014-35,1015167200.0
2014-09-05,2014-36,1013011041.0
2014-09-12,2014-37,1023100104.0
2014-09-19,2014-38,1031581994.0
2014-09-26,2014-39,1039091253.0
2014-10-03,2014-40,1021116808.0
2014-10-10,2014-41,1038921551.0
2014-10-17,2014-42,1044324388.0
2014-10-24,2014-43,1039193255.0
2014-10-31,2014-44,1029867542.0
2014-11-07,2014-45,1033868035.0
2014-11-14,2014-46,1037083994.0
2014-11-21,2014-47,1032375526.0
2014-11-28,2014-48,1031609733.0
2014-12-05,2014-49,1037412814.0
2014-12-12,2014-50,1046603245.0
2014-12-19,2014-51,1058222551.0
2014-12-26,2014-52,1063151797.0
2015-01-02,2015-1,1057331688.0
2015-01-09,2015-2,1052761120.0
2015-01-16,2015-3,1053341724.0
2015-01-23,2015-4,1063594754.0
2015-01-30,2015-5,1065186007.0
2015-02-06,2015-6,1079727190.0
2015-02-13,2015-7,1089319140.0
2015-02-20,2015-8,1080823772.0
2015-02-27,2015-9,1091563693.0
2015-03-06,2015-10,1106850186.0
2015-03-13,2015-11,1107312594.0
2015-03-20,2015-12,1112530371.0
2015-03-27,2015-13,1119729165.0
2015-04-03,2015-14,1119670775.0
2015-04-10,2015-15,1123130555.0
2015-04-17,2015-16,1145964269.0
2015-04-24,2015-17,1149859216.0
2015-05-01,2015-18,1146220274.0
2015-05-08,2015-19,1156660635.0
2015-05-15,2015-20,1158153299.0
2015-05-22,2015-21,1145673926.0
2015-05-29,2015-22,1155325441.0
2015-06-05,2015-23,1171658922.0
2015-06-12,2015-24,1187783371.0
2015-06-19,2015-25,1186213156.0
2015-06-26,2015-26,1174749057.0
2015-07-03,2015-27,1174386978.4
2015-07-10,2015-28,1173243756.7
2015-07-17,2015-29,1186232940.4
2015-07-24,2015-30,1191214340.3
2015-07-31,2015-31,1197639741.0
2015-08-07,2015-32,1193544372.7
2015-08-14,2015-33,1208245682.9
2015-08-21,2015-34,1237449660.3
2015-08-28,2015-35,1225779329.8
2015-09-04,2015-36,1237355511.7
2015-09-11,2015-37,1256836656.0
2015-09-18,2015-38,1269000680.0
2015-09-25,2015-39,1266217051.8
2015-10-02,2015-40,1254768281.8
2015-10-09,2015-41,1246405908.4
2015-10-16,2015-42,1246364592.0
2015-10-23,2015-43,1244148949.0
2015-10-30,2015-44,1234774387.8
2015-11-06,2015-45,1227798554.1
2015-11-13,2015-46,1235571155.2
2015-11-20,2015-47,1226481726.2
2015-11-27,2015-48,1233584685.3
2015-12-04,2015-49,1232676748.5
2015-12-11,2015-50,1243747478.2
2015-12-18,2015-51,1245592853.3
2015-12-25,2015-52,1249183770.4
2016-01-01,2016-1,1238083234.2
2016-01-08,2016-2,1254646318.9
2016-01-15,2016-3,1261799190.4
2016-01-22,2016-4,1261912661.5
2016-01-29,2016-5,1250479534.2
2016-02-05,2016-6,1245800799.0
2016-02-12,2016-7,1255348148.9
2016-02-19,2016-8,1262402715.6
2016-02-26,2016-9,1260997488.2
2016-03-04,2016-10,1262213648.0
2016-03-11,2016-11,1263162650.1
2016-03-18,2016-12,1269966485.2
2016-03-25,2016-13,1276736988.6
2016-04-01,2016-14,1271962701.8
2016-04-08,2016-15,1274099880.9
2016-04-15,2016-16,1282500672.9
2016-04-22,2016-17,1277845220.1
2016-04-29,2016-18,1276436988.3
2016-05-06,2016-19,1295151099.5
2016-05-13,2016-20,1302804651.9
2016-05-20,2016-21,1307608750.9
