Tarih,TP_ISTIRAKBS_A15
2015-01-01,113898.0
2015-02-01,113898.0
2015-03-01,123064.0
2015-04-01,123064.0
2015-05-01,123064.0
2015-06-01,123329.0
2015-07-01,123329.0
2015-08-01,123329.0
2015-09-01,123647.0
2015-10-01,123647.0
2015-11-01,138147.0
2015-12-01,138686.0
2016-01-01,138686.0
2016-02-01,171586.0
2016-03-01,171854.0
2016-04-01,171854.0
2016-05-01,171854.0
2016-06-01,179793.0
2016-07-01,212793.0
2016-08-01,212792.0
2016-09-01,242888.0
2016-10-01,242888.0
2016-11-01,242888.0
2016-12-01,243243.0
2017-01-01,243243.0
2017-02-01,243243.0
2017-03-01,243600.0
2017-04-01,243600.0
2017-05-01,243599.0
2017-06-01,243732.0
2017-07-01,243733.0
2017-08-01,243732.0
2017-09-01,244083.0
2017-10-01,244084.0
2017-11-01,244084.0
2017-12-01,318646.0
2018-01-01,355746.0
2018-02-01,355746.0
2018-03-01,356273.0
2018-04-01,356273.0
2018-05-01,356264.0
2018-06-01,356523.0
2018-07-01,356523.0
2018-08-01,356523.0
2018-09-01,357529.0
2018-10-01,357529.0
2018-11-01,357529.0
2018-12-01,389825.0
2019-01-01,392098.0
2019-02-01,392098.0
2019-03-01,391473.0
2019-04-01,389200.0
2019-05-01,389200.0
2019-06-01,389943.0
2019-07-01,389943.0
2019-08-01,389943.0
2019-09-01,390165.0
2019-10-01,390165.0
2019-11-01,390165.0
2019-12-01,390544.0
2020-01-01,390544.0
2020-02-01,390544.0
2020-03-01,390617.0
2020-04-01,390617.0
2020-05-01,390667.0
2020-06-01,391279.0
2020-07-01,392346.0
2020-08-01,392346.0
2020-09-01,392822.0
2020-10-01,392822.0
2020-11-01,394622.0
2020-12-01,396194.0
2021-01-01,396194.0
2021-02-01,395746.0
2021-03-01,395483.0
2021-04-01,395580.0
2021-05-01,395593.0
2021-06-01,397076.0
2021-07-01,397076.0
2021-08-01,397076.0
2021-09-01,397076.0
2021-10-01,397572.0
2021-11-01,470072.0
2021-12-01,461715.0
2022-01-01,461631.0
2022-02-01,478581.0
2022-03-01,478581.0
2022-04-01,484981.0
2022-05-01,484981.0
2022-06-01,485448.0
2022-07-01,524699.0
2022-08-01,524699.0
2022-09-01,524553.0
2022-10-01,524553.0
2022-11-01,525779.0
2022-12-01,581862.0
2023-01-01,581862.0
2023-02-01,656862.0
2023-03-01,711876.0
2023-04-01,711876.0
2023-05-01,720838.0
2023-06-01,751035.0
2023-07-01,751035.0
2023-08-01,751035.0
2023-09-01,751325.0
2023-10-01,919026.0
2023-11-01,945910.0
2023-12-01,946307.0
2024-01-01,946307.0
2024-02-01,946307.0
2024-03-01,976324.0
2024-04-01,976324.0
2024-05-01,976324.0
2024-06-01,1067364.0
2024-07-01,1063293.0
2024-08-01,1138107.0
2024-09-01,1138107.0
2024-10-01,1138107.0
2024-11-01,1140107.0
2024-12-01,1261724.0
2025-01-01,1273701.0
2025-02-01,1273701.0
2025-03-01,1273733.0
2025-04-01,1352804.0
2025-05-01,1395025.0
2025-06-01,1588250.0
2025-07-01,1588250.0
2025-08-01,1679019.0
