Tarih,TP_PB_V121
2015-09-01,0.0
2015-10-01,0.0
2015-11-01,0.0
2015-12-01,0.0
2016-01-01,0.0
2016-02-01,0.0
2016-03-01,28249.0
2016-04-01,28014.0
2016-05-01,29515.0
2016-06-01,28848.0
2016-07-01,30125.0
2016-08-01,29544.0
2016-09-01,30004.0
2016-10-01,31024.0
2016-11-01,34174.0
2016-12-01,35192.0
2017-01-01,37874.0
2017-02-01,36078.0
2017-03-01,1124612.0
2017-04-01,1099304.0
2017-05-01,1092084.0
2017-06-01,1085918.0
2017-07-01,1086726.0
2017-08-01,1062660.0
2017-09-01,1096771.0
2017-10-01,1162004.0
2017-11-01,1218390.0
2017-12-01,1163469.0
2018-01-01,1161790.0
2018-02-01,1174697.0
2018-03-01,1215489.0
2018-04-01,1243399.0
2018-05-01,1358808.0
2018-06-01,1409857.0
2018-07-01,1507749.0
2018-08-01,2000498.0
2018-09-01,4739161.0
2018-10-01,4585740.0
2018-11-01,4492329.0
2018-12-01,4495069.0
2019-01-01,4513418.0
2019-02-01,4542686.0
2019-03-01,4603543.0
2019-04-01,4738822.0
2019-05-01,4726172.0
2019-06-01,4690310.0
2019-07-01,4616736.0
2019-08-01,4697199.0
2019-09-01,4649146.0
2019-10-01,4659842.0
2019-11-01,4678612.0
2019-12-01,4735959.0
2020-01-01,4745585.0
2020-02-01,4818018.0
2020-03-01,4941455.0
2020-04-01,5047478.0
2020-05-01,5003897.0
2020-06-01,5013491.0
2020-07-01,5050131.0
2020-08-01,5162020.0
2020-09-01,5302781.0
2020-10-01,5464791.0
2020-11-01,5323701.0
2020-12-01,5176453.0
2021-01-01,5177875.0
2021-02-01,5193217.0
2021-03-01,5379759.0
2021-04-01,5350959.0
2021-05-01,5457759.0
2021-06-01,5506509.0
2021-07-01,5427759.0
2021-08-01,5398059.0
2021-09-01,5559909.0
2021-10-01,5734209.0
2021-11-01,6719709.0
2021-12-01,6834609.0
2022-01-01,6931809.0
2022-02-01,7104759.0
2022-03-01,2901759.0
2022-04-01,2901759.0
2022-05-01,2901759.0
2022-06-01,2901759.0
2022-07-01,2901759.0
2022-08-01,2901759.0
2022-09-01,2901759.0
2022-10-01,2901759.0
2022-11-01,2901759.0
2022-12-01,2901759.0
2023-01-01,2901759.0
2023-02-01,2901759.0
2023-03-01,2901759.0
2023-04-01,2901759.0
2023-05-01,2901759.0
2023-06-01,2901759.0
2023-07-01,2901759.0
2023-08-01,2901759.0
2023-09-01,2901759.0
2023-10-01,2901759.0
2023-11-01,2901759.0
2023-12-01,2901759.0
2024-01-01,2901759.0
2024-02-01,2901759.0
2024-03-01,12562659.0
2024-04-01,13219341.0
2024-05-01,13141437.0
2024-06-01,13369933.0
2024-07-01,13428929.0
2024-08-01,13748485.0
2024-09-01,13775182.0
2024-10-01,13803877.0
2024-11-01,13919088.0
2024-12-01,14127939.0
2025-01-01,14290211.0
2025-02-01,14857578.0
2025-03-01,15319940.0
2025-04-01,15520171.0
2025-05-01,15739645.0
2025-06-01,15986904.0
2025-07-01,17836211.0
2025-08-01,17998440.0
