Tarih,TP_PB_V14
2011-08-01,0.0
2011-09-01,0.0
2011-10-01,0.0
2011-11-01,0.0
2011-12-01,0.0
2012-01-01,0.0
2012-02-01,0.0
2012-03-01,0.0
2012-04-01,0.0
2012-05-01,0.0
2012-06-01,0.0
2012-07-01,16.0
2012-08-01,12.0
2012-09-01,10.0
2012-10-01,10.0
2012-11-01,7.0
2012-12-01,6.0
2013-01-01,5.0
2013-02-01,3.0
2013-03-01,2.0
2013-04-01,0.0
2013-05-01,0.0
2013-06-01,0.0
2013-07-01,0.0
2013-08-01,0.0
2013-09-01,0.0
2013-10-01,0.0
2013-11-01,0.0
2013-12-01,10607.0
2014-01-01,11414.0
2014-02-01,11186.0
2014-03-01,10639.0
2014-04-01,10132.0
2014-05-01,9845.0
2014-06-01,9820.0
2014-07-01,9512.0
2014-08-01,9649.0
2014-09-01,9979.0
2014-10-01,9532.0
2014-11-01,9341.0
2014-12-01,9584.0
2015-01-01,9723.0
2015-02-01,9826.0
2015-03-01,10126.0
2015-04-01,10111.0
2015-05-01,9846.0
2015-06-01,9743.0
2015-07-01,9825.0
2015-08-01,10071.0
2015-09-01,10253.0
2015-10-01,9504.0
2015-11-01,9335.0
2015-12-01,9057.0
2016-01-01,9031.0
2016-02-01,8636.0
2016-03-01,8091.0
2016-04-01,7786.0
2016-05-01,7953.0
2016-06-01,7526.0
2016-07-01,7600.0
2016-08-01,7198.0
2016-09-01,7049.0
2016-10-01,7017.0
2016-11-01,7429.0
2016-12-01,7339.0
2017-01-01,7559.0
2017-02-01,6878.0
2017-03-01,6603.0
2017-04-01,6126.0
2017-05-01,5775.0
2017-06-01,5423.0
2017-07-01,5105.0
2017-08-01,4666.0
2017-09-01,4482.0
2017-10-01,4408.0
2017-11-01,4224.0
2017-12-01,3685.0
2018-01-01,3307.0
2018-02-01,2980.0
2018-03-01,2713.0
2018-04-01,2381.0
2018-05-01,2199.0
2018-06-01,1788.0
2018-07-01,1432.0
2018-08-01,0.0
2018-09-01,0.0
2018-10-01,0.0
2018-11-01,0.0
2018-12-01,0.0
2019-01-01,78422.0
2019-02-01,82478.0
2019-03-01,101596.0
2019-04-01,108344.0
2019-05-01,115014.0
2019-06-01,111256.0
2019-07-01,110936.0
2019-08-01,108036.0
2019-09-01,106103.0
2019-10-01,104992.0
2019-11-01,100620.0
2019-12-01,101749.0
2020-01-01,106996.0
2020-02-01,102848.0
2020-03-01,105729.0
2020-04-01,105355.0
2020-05-01,109001.0
2020-06-01,116530.0
2020-07-01,113911.0
2020-08-01,107310.0
2020-09-01,106667.0
2020-10-01,104310.0
2020-11-01,99892.0
2020-12-01,97766.0
2021-01-01,102759.0
2021-02-01,101633.0
2021-03-01,101634.0
2021-04-01,99100.0
2021-05-01,104736.0
2021-06-01,101118.0
2021-07-01,95931.0
2021-08-01,100717.0
2021-09-01,99182.0
2021-10-01,99883.0
2021-11-01,102150.0
2021-12-01,103090.0
2022-01-01,107420.0
2022-02-01,103244.0
2022-03-01,107409.0
2022-04-01,117903.0
2022-05-01,119513.0
2022-06-01,124150.0
2022-07-01,121396.0
2022-08-01,120064.0
2022-09-01,119826.0
2022-10-01,112848.0
2022-11-01,108544.0
2022-12-01,125115.0
2023-01-01,269708.0
2023-02-01,268172.0
2023-03-01,262031.0
2023-04-01,281975.0
2023-05-01,292875.0
2023-06-01,321764.0
2023-07-01,317175.0
2023-08-01,307275.0
2023-09-01,338304.0
2023-10-01,341437.0
2023-11-01,372810.0
2023-12-01,380652.0
2024-01-01,634709.0
2024-02-01,618676.0
2024-03-01,625038.0
2024-04-01,686198.0
2024-05-01,689990.0
2024-06-01,720455.0
2024-07-01,709087.0
2024-08-01,696277.0
2024-09-01,685454.0
2024-10-01,673377.0
2024-11-01,685821.0
2024-12-01,806020.0
2025-01-01,1149744.0
2025-02-01,1149835.0
2025-03-01,1179332.0
2025-04-01,1171741.0
2025-05-01,1203692.0
2025-06-01,1280526.0
2025-07-01,1282210.0
2025-08-01,1270167.0
