Tarih,TP_BL124_A
2018-08-01,33368221.0
2018-09-01,40543568.0
2018-10-01,39330401.0
2018-11-01,32476789.0
2018-12-01,39012379.0
2019-01-01,22996058.0
2019-02-01,19402755.0
2019-03-01,22659580.0
2019-04-01,18089819.0
2019-05-01,29407196.0
2019-06-01,32628533.0
2019-07-01,22852936.0
2019-08-01,20627155.0
2019-09-01,24602979.0
2019-10-01,25873385.0
2019-11-01,15617133.0
2019-12-01,15971005.0
2020-01-01,20977206.0
2020-02-01,24525871.0
2020-03-01,26396868.0
2020-04-01,28888385.0
2020-05-01,30340310.0
2020-06-01,33867012.0
2020-07-01,34556219.0
2020-08-01,20391832.0
2020-09-01,31533029.0
2020-10-01,43641220.0
2020-11-01,26353588.0
2020-12-01,57654015.0
2021-01-01,36561769.0
2021-02-01,34433893.0
2021-03-01,63797771.0
2021-04-01,78476209.0
2021-05-01,70068191.0
2021-06-01,76533401.0
2021-07-01,77059452.0
2021-08-01,87579863.0
2021-09-01,108789513.0
2021-10-01,112407441.0
2021-11-01,130980835.0
2021-12-01,159069159.0
2022-01-01,131862958.0
2022-02-01,114860433.0
2022-03-01,124205066.0
2022-04-01,143410415.0
2022-05-01,168558204.0
2022-06-01,203737047.0
2022-07-01,196714129.0
2022-08-01,151272560.0
2022-09-01,206116080.0
2022-10-01,202800892.0
2022-11-01,180569100.0
2022-12-01,234598094.0
2023-01-01,207011433.0
2023-02-01,167314897.0
2023-03-01,277576794.0
2023-04-01,268279515.0
2023-05-01,215467970.0
2023-06-01,214859877.0
2023-07-01,308036281.0
2023-08-01,618876237.0
2023-09-01,1130958642.0
2023-10-01,979467286.0
2023-11-01,1198579240.0
2023-12-01,1140472632.0
2024-01-01,742982840.0
2024-02-01,1015120411.0
2024-03-01,1070193130.0
2024-04-01,1093917789.0
2024-05-01,1510270766.0
2024-06-01,1598661732.0
2024-07-01,1500239291.0
2024-08-01,1514059132.0
2024-09-01,1669243786.0
2024-10-01,1586845556.0
2024-11-01,1372265226.0
2024-12-01,1941419194.0
2025-01-01,1610196876.0
2025-02-01,1552527505.0
2025-03-01,1792913382.0
2025-04-01,1396862060.0
2025-05-01,1486374472.0
2025-06-01,1606389996.0
2025-07-01,1563487622.0
2025-08-01,1656528243.0
2025-09-01,1747551613.0
