Tarih,TP_BL092_A
2016-07-01,3390405.0
2016-08-01,3057876.0
2016-09-01,2911149.0
2016-10-01,2777535.0
2016-11-01,2920180.0
2016-12-01,2929286.0
2017-01-01,3200021.0
2017-02-01,2932855.0
2017-03-01,2955014.0
2017-04-01,2880754.0
2017-05-01,2865638.0
2017-06-01,2835842.0
2017-07-01,2791186.0
2017-08-01,2619725.0
2017-09-01,2516611.0
2017-10-01,2531614.0
2017-11-01,2644140.0
2017-12-01,2508008.0
2018-01-01,2552263.0
2018-02-01,2512552.0
2018-03-01,2604469.0
2018-04-01,2542865.0
2018-05-01,2652412.0
2018-06-01,2659340.0
2018-07-01,2727790.0
2018-08-01,3372848.0
2018-09-01,3067962.0
2018-10-01,2590226.0
2018-11-01,2376093.0
2018-12-01,2396694.0
2019-01-01,2372059.0
2019-02-01,2355199.0
2019-03-01,2408392.0
2019-04-01,2531058.0
2019-05-01,2491543.0
2019-06-01,2436817.0
2019-07-01,2240305.0
2019-08-01,2228348.0
2019-09-01,2057779.0
2019-10-01,2082692.0
2019-11-01,2051552.0
2019-12-01,2137782.0
2020-01-01,2098403.0
2020-02-01,2133949.0
2020-03-01,2268096.0
2020-04-01,2382162.0
2020-05-01,2348014.0
2020-06-01,2416056.0
2020-07-01,2528506.0
2020-08-01,2613483.0
2020-09-01,2709890.0
2020-10-01,2805715.0
2020-11-01,2687969.0
2020-12-01,2574406.0
2021-01-01,2538124.0
2021-02-01,2490807.0
2021-03-01,2764295.0
2021-04-01,2790366.0
2021-05-01,2919868.0
2021-06-01,2871849.0
2021-07-01,2737879.0
2021-08-01,2559825.0
2021-09-01,2603827.0
2021-10-01,2718389.0
2021-11-01,3464289.0
2021-12-01,3506187.0
2022-01-01,3607759.0
2022-02-01,3726160.0
2022-03-01,3838696.0
2022-04-01,3620865.0
2022-05-01,4055092.0
2022-06-01,3971271.0
2022-07-01,4020697.0
2022-08-01,3885871.0
2022-09-01,3703525.0
2022-10-01,3764519.0
2022-11-01,3821964.0
2022-12-01,3912905.0
2023-01-01,3963651.0
2023-02-01,3851070.0
2023-03-01,3991449.0
2023-04-01,4050033.0
2023-05-01,4047108.0
2023-06-01,5146437.0
2023-07-01,5278239.0
2023-08-01,4957272.0
2023-09-01,4870585.0
2023-10-01,4925648.0
2023-11-01,5129229.0
2023-12-01,5181219.0
2024-01-01,5044064.0
2024-02-01,5136433.0
2024-03-01,5200580.0
2024-04-01,5094177.0
2024-05-01,5021640.0
2024-06-01,4986712.0
2024-07-01,4944704.0
2024-08-01,5041007.0
2024-09-01,4854768.0
2024-10-01,4570212.0
2024-11-01,4341413.0
2024-12-01,4274265.0
2025-01-01,4234906.0
2025-02-01,4321102.0
2025-03-01,4546637.0
2025-04-01,4837462.0
2025-05-01,4850818.0
2025-06-01,5041777.0
2025-07-01,4991921.0
2025-08-01,4977274.0
2025-09-01,4944013.0
