Tarih,TP_BL001_A
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,
2006-02-01,
2006-03-01,
2006-04-01,
2006-05-01,
2006-06-01,
2006-07-01,
2006-08-01,
2006-09-01,
2006-10-01,
2006-11-01,
2006-12-01,
2007-01-01,
2007-02-01,
2007-03-01,
2007-04-01,
2007-05-01,
2007-06-01,
2007-07-01,
2007-08-01,
2007-09-01,
2007-10-01,
2007-11-01,
2007-12-01,
2008-01-01,
2008-02-01,
2008-03-01,
2008-04-01,
2008-05-01,
2008-06-01,
2008-07-01,
2008-08-01,
2008-09-01,
2008-10-01,
2008-11-01,
2008-12-01,
2009-01-01,
2009-02-01,
2009-03-01,
2009-04-01,
2009-05-01,
2009-06-01,
2009-07-01,
2009-08-01,
2009-09-01,
2009-10-01,
2009-11-01,
2009-12-01,
2010-01-01,
2010-02-01,
2010-03-01,
2010-04-01,
2010-05-01,
2010-06-01,
2010-07-01,
2010-08-01,
2010-09-01,
2010-10-01,
2010-11-01,
2010-12-01,
2011-01-01,
2011-02-01,
2011-03-01,
2011-04-01,
2011-05-01,
2011-06-01,
2011-07-01,
2011-08-01,
2011-09-01,
2011-10-01,
2011-11-01,
2011-12-01,
2012-01-01,
2012-02-01,
2012-03-01,
2012-04-01,
2012-05-01,
2012-06-01,
2012-07-01,
2012-08-01,
2012-09-01,
2012-10-01,
2012-11-01,
2012-12-01,
2013-01-01,34930214.0
2013-02-01,34662805.0
2013-03-01,38155605.0
2013-04-01,36258810.0
2013-05-01,37462934.0
2013-06-01,32761231.0
2013-07-01,37974576.0
2013-08-01,45318657.0
2013-09-01,42679640.0
2013-10-01,42760626.0
2013-11-01,41007720.0
2013-12-01,42850276.0
2014-01-01,44712587.0
2014-02-01,47460288.0
2014-03-01,44013785.0
2014-04-01,43665436.0
2014-05-01,42369403.0
2014-06-01,46013095.0
2014-07-01,44135309.0
2014-08-01,45726530.0
2014-09-01,46559070.0
2014-10-01,43406193.0
2014-11-01,44922409.0
2014-12-01,47307178.0
2015-01-01,50160362.0
2015-02-01,49184693.0
2015-03-01,50934356.0
2015-04-01,51732392.0
2015-05-01,51269078.0
2015-06-01,50640300.0
2015-07-01,50238455.0
2015-08-01,54824699.0
2015-09-01,55210015.0
2015-10-01,53370018.0
2015-11-01,50658725.0
2015-12-01,51191476.0
2016-01-01,55044546.0
2016-02-01,55740393.0
2016-03-01,53471236.0
2016-04-01,55830477.0
2016-05-01,53431036.0
2016-06-01,58206385.0
