Tarih,TP_BL083_A
2016-10-01,6562.0
2016-11-01,7031.0
2016-12-01,6429.0
2017-01-01,7102.0
2017-02-01,6578.0
2017-03-01,6772.0
2017-04-01,6721.0
2017-05-01,6887.0
2017-06-01,6117.0
2017-07-01,6313.0
2017-08-01,6331.0
2017-09-01,6421.0
2017-10-01,6700.0
2017-11-01,7159.0
2017-12-01,5983.0
2018-01-01,6204.0
2018-02-01,6180.0
2018-03-01,6517.0
2018-04-01,6487.0
2018-05-01,6898.0
2018-06-01,5990.0
2018-07-01,6408.0
2018-08-01,8397.0
2018-09-01,7992.0
2018-10-01,7048.0
2018-11-01,6599.0
2018-12-01,5569.0
2019-01-01,5575.0
2019-02-01,5567.0
2019-03-01,5759.0
2019-04-01,6112.0
2019-05-01,6095.0
2019-06-01,4760.0
2019-07-01,4507.0
2019-08-01,4669.0
2019-09-01,4489.0
2019-10-01,4630.0
2019-11-01,4602.0
2019-12-01,3523.0
2020-01-01,3485.0
2020-02-01,3568.0
2020-03-01,3822.0
2020-04-01,4014.0
2020-05-01,3959.0
2020-06-01,2584.0
2020-07-01,2732.0
2020-08-01,2913.0
2020-09-01,3060.0
2020-10-01,3218.0
2020-11-01,3118.0
2020-12-01,1284.0
2021-01-01,1271.0
2021-02-01,1251.0
2021-03-01,1393.0
2021-04-01,1412.0
2021-05-01,1484.0
2021-06-01,0.0
2021-07-01,0.0
2021-08-01,0.0
2021-09-01,0.0
2021-10-01,0.0
2021-11-01,0.0
2021-12-01,0.0
2022-01-01,0.0
2022-02-01,0.0
2022-03-01,0.0
2022-04-01,0.0
2022-05-01,0.0
2022-06-01,0.0
2022-07-01,0.0
2022-08-01,0.0
2022-09-01,0.0
2022-10-01,0.0
2022-11-01,0.0
2022-12-01,0.0
2023-01-01,0.0
2023-02-01,0.0
2023-03-01,0.0
2023-04-01,0.0
2023-05-01,0.0
2023-06-01,0.0
2023-07-01,0.0
2023-08-01,0.0
2023-09-01,0.0
2023-10-01,0.0
2023-11-01,0.0
2023-12-01,0.0
2024-01-01,0.0
2024-02-01,0.0
2024-03-01,0.0
2024-04-01,0.0
2024-05-01,0.0
2024-06-01,0.0
2024-07-01,0.0
2024-08-01,0.0
2024-09-01,0.0
2024-10-01,0.0
2024-11-01,0.0
2024-12-01,0.0
2025-01-01,0.0
2025-02-01,0.0
2025-03-01,0.0
2025-04-01,0.0
2025-05-01,0.0
2025-06-01,0.0
2025-07-01,0.0
2025-08-01,0.0
2025-09-01,0.0
