Tarih,TP_BL065_A
2016-07-01,24939849.0
2016-08-01,34313388.0
2016-09-01,24281811.0
2016-10-01,22674331.0
2016-11-01,19295184.0
2016-12-01,12016960.0
2017-01-01,26048271.0
2017-02-01,13026699.0
2017-03-01,10274383.0
2017-04-01,20219155.0
2017-05-01,29175380.0
2017-06-01,22175019.0
2017-07-01,30762608.0
2017-08-01,42107344.0
2017-09-01,44387935.0
2017-10-01,47374120.0
2017-11-01,59505590.0
2017-12-01,40163893.0
2018-01-01,42488287.0
2018-02-01,35940142.0
2018-03-01,27318177.0
2018-04-01,17256600.0
2018-05-01,48240324.0
2018-06-01,24911544.0
2018-07-01,34538761.0
2018-08-01,38127070.0
2018-09-01,36703556.0
2018-10-01,30579041.0
2018-11-01,35628617.0
2018-12-01,17493776.0
2019-01-01,35171305.0
2019-02-01,17243358.0
2019-03-01,20103981.0
2019-04-01,19291824.0
2019-05-01,11154960.0
2019-06-01,21340590.0
2019-07-01,35661835.0
2019-08-01,51771000.0
2019-09-01,42941815.0
2019-10-01,38275738.0
2019-11-01,58741601.0
2019-12-01,32860010.0
2020-01-01,72269634.0
2020-02-01,61493416.0
2020-03-01,30781784.0
2020-04-01,52244949.0
2020-05-01,85848029.0
2020-06-01,77259151.0
2020-07-01,62573928.0
2020-08-01,120336151.0
2020-09-01,55526906.0
2020-10-01,33359998.0
2020-11-01,51730866.0
2020-12-01,41362164.0
2021-01-01,38277322.0
2021-02-01,51471001.0
2021-03-01,108012466.0
2021-04-01,96677197.0
2021-05-01,79340914.0
2021-06-01,74739126.0
2021-07-01,40897946.0
2021-08-01,130852339.0
2021-09-01,114770963.0
2021-10-01,110705372.0
2021-11-01,153149589.0
2021-12-01,90284527.0
2022-01-01,66171289.0
2022-02-01,165039023.0
2022-03-01,90918797.0
2022-04-01,68616053.0
2022-05-01,227567720.0
2022-06-01,214904082.0
2022-07-01,76347391.0
2022-08-01,148513428.0
2022-09-01,92525903.0
2022-10-01,79354567.0
2022-11-01,222383978.0
2022-12-01,153102086.0
2023-01-01,164431031.0
2023-02-01,65234452.0
2023-03-01,93393819.0
2023-04-01,37229759.0
2023-05-01,186587666.0
2023-06-01,183327946.0
2023-07-01,258608251.0
2023-08-01,472791526.0
2023-09-01,500023066.0
2023-10-01,438442703.0
2023-11-01,617942036.0
2023-12-01,493712799.0
2024-01-01,435689255.0
2024-02-01,446202609.0
2024-03-01,409033280.0
2024-04-01,304427387.0
2024-05-01,731840722.0
2024-06-01,518143062.0
2024-07-01,501160199.0
2024-08-01,415835919.0
2024-09-01,339035617.0
2024-10-01,356376411.0
2024-11-01,479310221.0
2024-12-01,317696382.0
2025-01-01,383174497.0
2025-02-01,233364444.0
2025-03-01,213639026.0
2025-04-01,258379323.0
2025-05-01,634496447.0
2025-06-01,513535678.0
2025-07-01,690762210.0
2025-08-01,1007856173.0
2025-09-01,771827411.0
