Tarih,TP_BL095_A
2016-09-01,1373096.0
2016-10-01,1423428.0
2016-11-01,1469446.0
2016-12-01,1320182.0
2017-01-01,1413592.0
2017-02-01,1299764.0
2017-03-01,1220729.0
2017-04-01,1279505.0
2017-05-01,1261407.0
2017-06-01,1235729.0
2017-07-01,1369846.0
2017-08-01,1465795.0
2017-09-01,1530437.0
2017-10-01,1506465.0
2017-11-01,1606418.0
2017-12-01,1641534.0
2018-01-01,1724334.0
2018-02-01,1712515.0
2018-03-01,1777042.0
2018-04-01,1745547.0
2018-05-01,1854404.0
2018-06-01,1789467.0
2018-07-01,1841160.0
2018-08-01,1674956.0
2018-09-01,1468252.0
2018-10-01,1261798.0
2018-11-01,1082310.0
2018-12-01,1100076.0
2019-01-01,1041137.0
2019-02-01,985426.0
2019-03-01,918517.0
2019-04-01,937989.0
2019-05-01,890800.0
2019-06-01,17034.0
2019-07-01,23.0
2019-08-01,9.0
2019-09-01,9.0
2019-10-01,9.0
2019-11-01,9.0
2019-12-01,9.0
2020-01-01,9.0
2020-02-01,10.0
2020-03-01,10.0
2020-04-01,11.0
2020-05-01,11.0
2020-06-01,11.0
2020-07-01,11.0
2020-08-01,11.0
2020-09-01,12.0
2020-10-01,13.0
2020-11-01,12.0
2020-12-01,249.0
2021-01-01,250.0
2021-02-01,11.0
2021-03-01,13.0
2021-04-01,13.0
2021-05-01,13.0
2021-06-01,14.0
2021-07-01,13.0
2021-08-01,13.0
2021-09-01,14.0
2021-10-01,15.0
2021-11-01,20.0
2021-12-01,20.0
2022-01-01,21.0
2022-02-01,22.0
2022-03-01,23.0
2022-04-01,23.0
2022-05-01,25.0
2022-06-01,297514.0
2022-07-01,328738.0
2022-08-01,333003.0
2022-09-01,352773.0
2022-10-01,314438.0
2022-11-01,352093.0
2022-12-01,336128.0
2023-01-01,1355002.0
2023-02-01,1330447.0
2023-03-01,1338617.0
2023-04-01,1341803.0
2023-05-01,1460612.0
2023-06-01,1781829.0
2023-07-01,1973477.0
2023-08-01,2000262.0
2023-09-01,1644006.0
2023-10-01,1751632.0
2023-11-01,1919306.0
2023-12-01,2010409.0
2024-01-01,2084207.0
2024-02-01,1968069.0
2024-03-01,1963607.0
2024-04-01,1930673.0
2024-05-01,1987995.0
2024-06-01,2167453.0
2024-07-01,1816513.0
2024-08-01,1968382.0
2024-09-01,1926262.0
2024-10-01,1830445.0
2024-11-01,1790287.0
2024-12-01,1938415.0
2025-01-01,1888482.0
2025-02-01,2000862.0
2025-03-01,2240675.0
2025-04-01,2384040.0
2025-05-01,2171855.0
2025-06-01,2433519.0
2025-07-01,2719308.0
2025-08-01,2401025.0
2025-09-01,2253850.0
