Tarih,TP_BL078_A
2016-10-01,88032.0
2016-11-01,289495.0
2016-12-01,171940.0
2017-01-01,83835.0
2017-02-01,134436.0
2017-03-01,93642.0
2017-04-01,160662.0
2017-05-01,160269.0
2017-06-01,169711.0
2017-07-01,224502.0
2017-08-01,140936.0
2017-09-01,189674.0
2017-10-01,175119.0
2017-11-01,159006.0
2017-12-01,172412.0
2018-01-01,672387.0
2018-02-01,115013.0
2018-03-01,110361.0
2018-04-01,163392.0
2018-05-01,119802.0
2018-06-01,126093.0
2018-07-01,143321.0
2018-08-01,106048.0
2018-09-01,168608.0
2018-10-01,61636.0
2018-11-01,109045.0
2018-12-01,212303.0
2019-01-01,126167.0
2019-02-01,98300.0
2019-03-01,161679.0
2019-04-01,153121.0
2019-05-01,98531.0
2019-06-01,122843.0
2019-07-01,93441.0
2019-08-01,73127.0
2019-09-01,116779.0
2019-10-01,151452.0
2019-11-01,130561.0
2019-12-01,175830.0
2020-01-01,170766.0
2020-02-01,158191.0
2020-03-01,201308.0
2020-04-01,165468.0
2020-05-01,130509.0
2020-06-01,130266.0
2020-07-01,129672.0
2020-08-01,106427.0
2020-09-01,114711.0
2020-10-01,107662.0
2020-11-01,130334.0
2020-12-01,163618.0
2021-01-01,126760.0
2021-02-01,91815.0
2021-03-01,100968.0
2021-04-01,95624.0
2021-05-01,76279.0
2021-06-01,76809.0
2021-07-01,60006.0
2021-08-01,55334.0
2021-09-01,87592.0
2021-10-01,88827.0
2021-11-01,62884.0
2021-12-01,193951.0
2022-01-01,122154.0
2022-02-01,96813.0
2022-03-01,162596.0
2022-04-01,122295.0
2022-05-01,76169.0
2022-06-01,165437.0
2022-07-01,268224.0
2022-08-01,164095.0
2022-09-01,110012.0
2022-10-01,260048.0
2022-11-01,592585.0
2022-12-01,188788.0
2023-01-01,151495.0
2023-02-01,320586.0
2023-03-01,251717.0
2023-04-01,200865.0
2023-05-01,511790.0
2023-06-01,149312.0
2023-07-01,143709.0
2023-08-01,157442.0
2023-09-01,511389.0
2023-10-01,177109.0
2023-11-01,665897.0
2023-12-01,179000.0
2024-01-01,180588.0
2024-02-01,219667.0
2024-03-01,190182.0
2024-04-01,206575.0
2024-05-01,179263.0
2024-06-01,730220.0
2024-07-01,218105.0
2024-08-01,683891.0
2024-09-01,523702.0
2024-10-01,1625602.0
2024-11-01,656145.0
2024-12-01,784288.0
2025-01-01,477207.0
2025-02-01,464900.0
2025-03-01,445478.0
2025-04-01,680946.0
2025-05-01,418184.0
2025-06-01,4360378.0
2025-07-01,444683.0
2025-08-01,399552.0
2025-09-01,1356173.0
