Tarih,TP_BL075_A
2016-10-01,545270.0
2016-11-01,774079.0
2016-12-01,680500.0
2017-01-01,553972.0
2017-02-01,634561.0
2017-03-01,608698.0
2017-04-01,641824.0
2017-05-01,638715.0
2017-06-01,662721.0
2017-07-01,698653.0
2017-08-01,609656.0
2017-09-01,644827.0
2017-10-01,638455.0
2017-11-01,639863.0
2017-12-01,682694.0
2018-01-01,1174563.0
2018-02-01,611497.0
2018-03-01,576822.0
2018-04-01,639258.0
2018-05-01,653397.0
2018-06-01,689422.0
2018-07-01,698797.0
2018-08-01,498383.0
2018-09-01,584885.0
2018-10-01,467276.0
2018-11-01,499991.0
2018-12-01,610278.0
2019-01-01,518052.0
2019-02-01,416166.0
2019-03-01,459020.0
2019-04-01,433133.0
2019-05-01,401661.0
2019-06-01,268279.0
2019-07-01,222546.0
2019-08-01,201814.0
2019-09-01,245517.0
2019-10-01,290121.0
2019-11-01,269194.0
2019-12-01,314478.0
2020-01-01,299441.0
2020-02-01,296472.0
2020-03-01,339798.0
2020-04-01,303945.0
2020-05-01,269035.0
2020-06-01,284306.0
2020-07-01,283714.0
2020-08-01,260487.0
2020-09-01,268741.0
2020-10-01,271453.0
2020-11-01,284564.0
2020-12-01,317256.0
2021-01-01,280404.0
2021-02-01,257900.0
2021-03-01,267064.0
2021-04-01,271392.0
2021-05-01,242451.0
2021-06-01,293095.0
2021-07-01,251997.0
2021-08-01,247398.0
2021-09-01,279670.0
2021-10-01,280968.0
2021-11-01,255047.0
2021-12-01,386109.0
2022-01-01,314363.0
2022-02-01,311213.0
2022-03-01,380978.0
2022-04-01,353827.0
2022-05-01,416361.0
2022-06-01,1626820.0
2022-07-01,2172911.0
2022-08-01,2031068.0
2022-09-01,2056174.0
2022-10-01,2570565.0
2022-11-01,3061230.0
2022-12-01,2883949.0
2023-01-01,3367855.0
2023-02-01,3507748.0
2023-03-01,3891496.0
2023-04-01,4293092.0
2023-05-01,4954089.0
2023-06-01,4711527.0
2023-07-01,4978358.0
2023-08-01,5206305.0
2023-09-01,5475102.0
2023-10-01,5358420.0
2023-11-01,5697121.0
2023-12-01,5674340.0
2024-01-01,6219142.0
2024-02-01,6143773.0
2024-03-01,6228772.0
2024-04-01,6524468.0
2024-05-01,6338737.0
2024-06-01,6941266.0
2024-07-01,6713771.0
2024-08-01,7162271.0
2024-09-01,6993579.0
2024-10-01,8333608.0
2024-11-01,7574143.0
2024-12-01,8106837.0
2025-01-01,8741840.0
2025-02-01,8647873.0
2025-03-01,8912959.0
2025-04-01,9343577.0
2025-05-01,9302356.0
2025-06-01,14083671.0
2025-07-01,10152503.0
2025-08-01,10213984.0
2025-09-01,11162861.0
