Tarih,TP_BL0021_A
2016-07-01,460316077.0
2016-08-01,455587565.0
2016-09-01,442134332.0
2016-10-01,425228542.0
2016-11-01,396463039.0
2016-12-01,377056337.0
2017-01-01,410978770.0
2017-02-01,413010798.0
2017-03-01,427841081.0
2017-04-01,436035038.0
2017-05-01,442696329.0
2017-06-01,463323877.0
2017-07-01,482928425.0
2017-08-01,488505262.0
2017-09-01,494761944.0
2017-10-01,527787154.0
2017-11-01,549121756.0
2017-12-01,564780349.0
2018-01-01,585094549.0
2018-02-01,591482975.0
2018-03-01,595463250.0
2018-04-01,593897367.0
2018-05-01,584502288.0
2018-06-01,567985198.0
2018-07-01,567579096.0
2018-08-01,475988399.0
2018-09-01,463568069.0
2018-10-01,471630258.0
2018-11-01,489556689.0
2018-12-01,488531099.0
2019-01-01,483659531.0
2019-02-01,492037821.0
2019-03-01,495846486.0
2019-04-01,497760121.0
2019-05-01,499940812.0
2019-06-01,506906037.0
2019-07-01,511570277.0
2019-08-01,518657281.0
2019-09-01,537823805.0
2019-10-01,554397866.0
2019-11-01,564973189.0
2019-12-01,553193013.0
2020-01-01,541609648.0
2020-02-01,574445751.0
2020-03-01,601367697.0
2020-04-01,634205612.0
2020-05-01,661787913.0
2020-06-01,686991353.0
2020-07-01,693454927.0
2020-08-01,690798566.0
2020-09-01,691013932.0
2020-10-01,698470386.0
2020-11-01,688139613.0
2020-12-01,716334553.0
2021-01-01,712963737.0
2021-02-01,706717003.0
2021-03-01,713993985.0
2021-04-01,717473045.0
2021-05-01,722256579.0
2021-06-01,712376189.0
2021-07-01,711023354.0
2021-08-01,703182732.0
2021-09-01,687899919.0
2021-10-01,691840817.0
2021-11-01,680924983.0
2021-12-01,657726642.0
2022-01-01,670557703.0
2022-02-01,678344227.0
2022-03-01,681068049.0
2022-04-01,682415530.0
2022-05-01,701345363.0
2022-06-01,706290861.0
2022-07-01,715217110.0
2022-08-01,720816597.0
2022-09-01,736612592.0
2022-10-01,736870368.0
2022-11-01,761928946.0
2022-12-01,786813979.0
2023-01-01,816503945.0
2023-02-01,836643160.0
2023-03-01,820116954.0
2023-04-01,728105009.0
2023-05-01,656230967.0
2023-06-01,669809880.0
2023-07-01,658910369.0
2023-08-01,668482604.0
2023-09-01,675192029.0
2023-10-01,689483275.0
2023-11-01,706865789.0
2023-12-01,726375977.0
2024-01-01,738375279.0
2024-02-01,756325344.0
2024-03-01,766359133.0
2024-04-01,781939079.0
2024-05-01,793083338.0
2024-06-01,776078524.0
2024-07-01,734692719.0
2024-08-01,741964257.0
2024-09-01,743628639.0
2024-10-01,753977388.0
2024-11-01,757885622.0
2024-12-01,766717431.0
2025-01-01,765066701.0
2025-02-01,768069883.0
2025-03-01,768897379.0
2025-04-01,771562810.0
2025-05-01,785381743.0
2025-06-01,788610046.0
2025-07-01,793095180.0
2025-08-01,797108017.0
2025-09-01,798842036.0
