Tarih,TP_BL101_A
2016-10-01,58083.0
2016-11-01,79756.0
2016-12-01,1715182.0
2017-01-01,42514.0
2017-02-01,76091.0
2017-03-01,1694890.0
2017-04-01,35111.0
2017-05-01,56019.0
2017-06-01,70426.0
2017-07-01,81042.0
2017-08-01,81355.0
2017-09-01,107620.0
2017-10-01,65533.0
2017-11-01,86503.0
2017-12-01,3242852.0
2018-01-01,56019.0
2018-02-01,66930.0
2018-03-01,3163079.0
2018-04-01,52421.0
2018-05-01,74076.0
2018-06-01,109307.0
2018-07-01,81070.0
2018-08-01,90738.0
2018-09-01,59712.0
2018-10-01,54572.0
2018-11-01,71467.0
2018-12-01,10776873.0
2019-01-01,74445.0
2019-02-01,10757088.0
2019-03-01,10773437.0
2019-04-01,10679475.0
2019-05-01,99224.0
2019-06-01,89011.0
2019-07-01,100891.0
2019-08-01,154571.0
2019-09-01,189923.0
2019-10-01,106637.0
2019-11-01,141105.0
2019-12-01,11743894.0
2020-01-01,96761.0
2020-02-01,171538.0
2020-03-01,11218795.0
2020-04-01,11218782.0
2020-05-01,241582.0
2020-06-01,274278.0
2020-07-01,145069.0
2020-08-01,223077.0
2020-09-01,198867.0
2020-10-01,97546.0
2020-11-01,125718.0
2020-12-01,9006307.0
2021-01-01,87592.0
2021-02-01,111251.0
2021-03-01,8678957.0
2021-04-01,148746.0
2021-05-01,223788.0
2021-06-01,202779.0
2021-07-01,139989.0
2021-08-01,181832.0
2021-09-01,224018.0
2021-10-01,153998.0
2021-11-01,194458.0
2021-12-01,16989486.0
2022-01-01,272615.0
2022-02-01,269357.0
2022-03-01,17057703.0
2022-04-01,16881363.0
2022-05-01,366646.0
2022-06-01,367885.0
2022-07-01,244734.0
2022-08-01,354168.0
2022-09-01,379998.0
2022-10-01,702584.0
2022-11-01,641591.0
2022-12-01,22103174.0
2023-01-01,415666.0
2023-02-01,482174.0
2023-03-01,21990894.0
2023-04-01,21788792.0
2023-05-01,1003373.0
2023-06-01,1066854.0
2023-07-01,621945.0
2023-08-01,905351.0
2023-09-01,1253764.0
2023-10-01,1254706.0
2023-11-01,1943136.0
2023-12-01,2576678.0
2024-01-01,2473073.0
2024-02-01,2382381.0
2024-03-01,2453234.0
2024-04-01,1785512.0
2024-05-01,2838622.0
2024-06-01,3530066.0
2024-07-01,2537126.0
2024-08-01,2163392.0
2024-09-01,2545624.0
2024-10-01,1982529.0
2024-11-01,2106265.0
2024-12-01,3016600.0
2025-01-01,2424542.0
2025-02-01,3164598.0
2025-03-01,3276660.0
2025-04-01,3030066.0
2025-05-01,4451245.0
2025-06-01,5649422.0
2025-07-01,5063950.0
2025-08-01,5930300.0
2025-09-01,6895617.0
