Tarih,TP_BL046_A
2016-10-01,108319.0
2016-11-01,119394.0
2016-12-01,131585.0
2017-01-01,126542.0
2017-02-01,119549.0
2017-03-01,110279.0
2017-04-01,104133.0
2017-05-01,85522.0
2017-06-01,47424.0
2017-07-01,60229.0
2017-08-01,44079.0
2017-09-01,45370.0
2017-10-01,55658.0
2017-11-01,51445.0
2017-12-01,61492.0
2018-01-01,52805.0
2018-02-01,54843.0
2018-03-01,57847.0
2018-04-01,62547.0
2018-05-01,56825.0
2018-06-01,32535.0
2018-07-01,41323.0
2018-08-01,40973.0
2018-09-01,44264.0
2018-10-01,62076.0
2018-11-01,88625.0
2018-12-01,83670.0
2019-01-01,86222.0
2019-02-01,94147.0
2019-03-01,106808.0
2019-04-01,105708.0
2019-05-01,84071.0
2019-06-01,89708.0
2019-07-01,105092.0
2019-08-01,100771.0
2019-09-01,119928.0
2019-10-01,120149.0
2019-11-01,126055.0
2019-12-01,122161.0
2020-01-01,106668.0
2020-02-01,100774.0
2020-03-01,97452.0
2020-04-01,56902.0
2020-05-01,44830.0
2020-06-01,38150.0
2020-07-01,38012.0
2020-08-01,41846.0
2020-09-01,33991.0
2020-10-01,49048.0
2020-11-01,57993.0
2020-12-01,60850.0
2021-01-01,58446.0
2021-02-01,65433.0
2021-03-01,67107.0
2021-04-01,65861.0
2021-05-01,46878.0
2021-06-01,45057.0
2021-07-01,29826.0
2021-08-01,39009.0
2021-09-01,54530.0
2021-10-01,62778.0
2021-11-01,76230.0
2021-12-01,85130.0
2022-01-01,75744.0
2022-02-01,65931.0
2022-03-01,61098.0
2022-04-01,50815.0
2022-05-01,44929.0
2022-06-01,34647.0
2022-07-01,21468.0
2022-08-01,18213.0
2022-09-01,18732.0
2022-10-01,23801.0
2022-11-01,28569.0
2022-12-01,23599.0
2023-01-01,19140.0
2023-02-01,13810.0
2023-03-01,15871.0
2023-04-01,9093.0
2023-05-01,16952.0
2023-06-01,17341.0
2023-07-01,18995.0
2023-08-01,9823.0
2023-09-01,9725.0
2023-10-01,18794.0
2023-11-01,32230.0
2023-12-01,89329.0
2024-01-01,151728.0
2024-02-01,189430.0
2024-03-01,220462.0
2024-04-01,210191.0
2024-05-01,182983.0
2024-06-01,156616.0
2024-07-01,136773.0
2024-08-01,121374.0
2024-09-01,139744.0
2024-10-01,161074.0
2024-11-01,160882.0
2024-12-01,165656.0
2025-01-01,190610.0
2025-02-01,211791.0
2025-03-01,197024.0
2025-04-01,187953.0
2025-05-01,204438.0
2025-06-01,185644.0
2025-07-01,166353.0
2025-08-01,182418.0
2025-09-01,190787.0
