Tarih,TP_BL029_A
2016-07-01,26831400.0
2016-08-01,27537760.0
2016-09-01,28319618.0
2016-10-01,31254214.0
2016-11-01,32908565.0
2016-12-01,37590465.0
2017-01-01,42976710.0
2017-02-01,39902216.0
2017-03-01,40303620.0
2017-04-01,39127149.0
2017-05-01,40760000.0
2017-06-01,42950997.0
2017-07-01,44439765.0
2017-08-01,42317436.0
2017-09-01,43252541.0
2017-10-01,47574556.0
2017-11-01,49470275.0
2017-12-01,47680497.0
2018-01-01,48042689.0
2018-02-01,48808955.0
2018-03-01,51994208.0
2018-04-01,52374023.0
2018-05-01,54284535.0
2018-06-01,54127831.0
2018-07-01,60250261.0
2018-08-01,81039424.0
2018-09-01,79822038.0
2018-10-01,74301733.0
2018-11-01,72135827.0
2018-12-01,80934619.0
2019-01-01,81708084.0
2019-02-01,84726450.0
2019-03-01,87066921.0
2019-04-01,91121250.0
2019-05-01,90457078.0
2019-06-01,92688073.0
2019-07-01,91033972.0
2019-08-01,94950013.0
2019-09-01,95076831.0
2019-10-01,98307424.0
2019-11-01,99184613.0
2019-12-01,102586379.0
2020-01-01,100903633.0
2020-02-01,100099476.0
2020-03-01,108612092.0
2020-04-01,124850909.0
2020-05-01,125478105.0
2020-06-01,131451207.0
2020-07-01,127511490.0
2020-08-01,128379402.0
2020-09-01,129362399.0
2020-10-01,135693662.0
2020-11-01,129892898.0
2020-12-01,127909610.0
2021-01-01,132534373.0
2021-02-01,137865053.0
2021-03-01,159841408.0
2021-04-01,160151244.0
2021-05-01,165667902.0
2021-06-01,163697809.0
2021-07-01,159565089.0
2021-08-01,158877345.0
2021-09-01,167587844.0
2021-10-01,166615508.0
2021-11-01,199126761.0
2021-12-01,188190450.0
2022-01-01,181272052.0
2022-02-01,183735756.0
2022-03-01,190562396.0
2022-04-01,168836772.0
2022-05-01,176511299.0
2022-06-01,164697063.0
2022-07-01,158458231.0
2022-08-01,139343673.0
2022-09-01,112499540.0
2022-10-01,98629504.0
2022-11-01,78316697.0
2022-12-01,78954325.0
2023-01-01,85596042.0
2023-02-01,78058598.0
2023-03-01,70639648.0
2023-04-01,60832218.0
2023-05-01,53952984.0
2023-06-01,70041747.0
2023-07-01,73793350.0
2023-08-01,71098923.0
2023-09-01,71064201.0
2023-10-01,70456495.0
2023-11-01,72420370.0
2023-12-01,71393106.0
2024-01-01,69030651.0
2024-02-01,67001370.0
2024-03-01,73087559.0
2024-04-01,71793898.0
2024-05-01,67928735.0
2024-06-01,68224827.0
2024-07-01,80967251.0
2024-08-01,92084490.0
2024-09-01,93139492.0
2024-10-01,92373084.0
2024-11-01,87780351.0
2024-12-01,92620620.0
2025-01-01,91957144.0
2025-02-01,97548577.0
2025-03-01,108378207.0
2025-04-01,111909270.0
2025-05-01,113905060.0
2025-06-01,112977549.0
2025-07-01,109295244.0
2025-08-01,126201263.0
2025-09-01,134083767.0
