Tarih,TP_BL010_A
2016-07-01,9409141.0
2016-08-01,10344594.0
2016-09-01,11078595.0
2016-10-01,11961265.0
2016-11-01,12359321.0
2016-12-01,13636436.0
2017-01-01,14714105.0
2017-02-01,16250691.0
2017-03-01,14991296.0
2017-04-01,15171273.0
2017-05-01,15252396.0
2017-06-01,14827840.0
2017-07-01,14677527.0
2017-08-01,14639746.0
2017-09-01,14601408.0
2017-10-01,14511357.0
2017-11-01,14347916.0
2017-12-01,14531545.0
2018-01-01,15076847.0
2018-02-01,13736401.0
2018-03-01,14162753.0
2018-04-01,14808669.0
2018-05-01,14900480.0
2018-06-01,12994994.0
2018-07-01,12942972.0
2018-08-01,12279315.0
2018-09-01,13154841.0
2018-10-01,13803439.0
2018-11-01,12899041.0
2018-12-01,13372060.0
2019-01-01,14208969.0
2019-02-01,14510027.0
2019-03-01,12346830.0
2019-04-01,12799076.0
2019-05-01,13489427.0
2019-06-01,14953809.0
2019-07-01,14268194.0
2019-08-01,14499221.0
2019-09-01,15706512.0
2019-10-01,16794012.0
2019-11-01,17727496.0
2019-12-01,18425984.0
2020-01-01,19519462.0
2020-02-01,17799140.0
2020-03-01,22437226.0
2020-04-01,58442710.0
2020-05-01,68730777.0
2020-06-01,86673127.0
2020-07-01,89914552.0
2020-08-01,87994542.0
2020-09-01,88609199.0
2020-10-01,86775471.0
2020-11-01,88520229.0
2020-12-01,88515589.0
2021-01-01,89252770.0
2021-02-01,87872286.0
2021-03-01,84515155.0
2021-04-01,81908092.0
2021-05-01,80516753.0
2021-06-01,81553844.0
2021-07-01,82047727.0
2021-08-01,82664199.0
2021-09-01,82148515.0
2021-10-01,73157521.0
2021-11-01,72947141.0
2021-12-01,73535177.0
2022-01-01,76370228.0
2022-02-01,81151153.0
2022-03-01,83888719.0
2022-04-01,87879825.0
2022-05-01,93930935.0
2022-06-01,104327701.0
2022-07-01,111419955.0
2022-08-01,123386095.0
2022-09-01,132543640.0
2022-10-01,119810163.0
2022-11-01,140313334.0
2022-12-01,150709204.0
2023-01-01,151114027.0
2023-02-01,179705446.0
2023-03-01,184204652.0
2023-04-01,189314733.0
2023-05-01,250554900.0
2023-06-01,231629011.0
2023-07-01,222700829.0
2023-08-01,212640472.0
2023-09-01,180815195.0
2023-10-01,168337560.0
2023-11-01,151354822.0
2023-12-01,159312133.0
2024-01-01,156247927.0
2024-02-01,154299983.0
2024-03-01,150706157.0
2024-04-01,144659345.0
2024-05-01,142551662.0
2024-06-01,139096293.0
2024-07-01,131925892.0
2024-08-01,130762618.0
2024-09-01,131779359.0
2024-10-01,128316932.0
2024-11-01,131274378.0
2024-12-01,129076989.0
2025-01-01,138139950.0
2025-02-01,136199708.0
2025-03-01,117309447.0
2025-04-01,238950170.0
2025-05-01,245681485.0
2025-06-01,248610785.0
2025-07-01,255966178.0
2025-08-01,250520487.0
2025-09-01,248714042.0
