Tarih,TP_BL077_A
2016-10-01,51539.0
2016-11-01,51540.0
2016-12-01,51540.0
2017-01-01,51542.0
2017-02-01,57478.0
2017-03-01,57478.0
2017-04-01,57478.0
2017-05-01,67838.0
2017-06-01,67905.0
2017-07-01,67906.0
2017-08-01,70554.0
2017-09-01,70554.0
2017-10-01,70634.0
2017-11-01,70635.0
2017-12-01,70635.0
2018-01-01,70635.0
2018-02-01,77066.0
2018-03-01,77067.0
2018-04-01,79821.0
2018-05-01,90999.0
2018-06-01,91091.0
2018-07-01,91093.0
2018-08-01,91196.0
2018-09-01,91195.0
2018-10-01,100728.0
2018-11-01,91036.0
2018-12-01,91037.0
2019-01-01,91037.0
2019-02-01,99862.0
2019-03-01,99863.0
2019-04-01,109303.0
2019-05-01,127793.0
2019-06-01,127905.0
2019-07-01,127903.0
2019-08-01,128020.0
2019-09-01,128019.0
2019-10-01,138100.0
2019-11-01,138100.0
2019-12-01,138101.0
2020-01-01,128137.0
2020-02-01,137738.0
2020-03-01,137740.0
2020-04-01,137740.0
2020-05-01,137819.0
2020-06-01,153341.0
2020-07-01,153341.0
2020-08-01,153420.0
2020-09-01,153422.0
2020-10-01,163154.0
2020-11-01,154140.0
2020-12-01,153496.0
2021-01-01,153496.0
2021-02-01,165965.0
2021-03-01,165970.0
2021-04-01,175625.0
2021-05-01,166047.0
2021-06-01,191909.0
2021-07-01,191908.0
2021-08-01,191984.0
2021-09-01,191986.0
2021-10-01,192066.0
2021-11-01,192080.0
2021-12-01,192082.0
2022-01-01,192085.0
2022-02-01,214225.0
2022-03-01,214228.0
2022-04-01,223383.0
2022-05-01,214300.0
2022-06-01,309374.0
2022-07-01,309378.0
2022-08-01,309451.0
2022-09-01,309450.0
2022-10-01,309524.0
2022-11-01,317891.0
2022-12-01,309527.0
2023-01-01,309529.0
2023-02-01,339059.0
2023-03-01,339061.0
2023-04-01,347426.0
2023-05-01,339127.0
2023-06-01,412730.0
2023-07-01,412736.0
2023-08-01,412799.0
2023-09-01,412800.0
2023-10-01,418040.0
2023-11-01,412875.0
2023-12-01,417424.0
2024-01-01,417505.0
2024-02-01,417683.0
2024-03-01,417854.0
2024-04-01,423024.0
2024-05-01,417916.0
2024-06-01,610013.0
2024-07-01,610082.0
2024-08-01,610384.0
2024-09-01,610425.0
2024-10-01,616155.0
2024-11-01,610405.0
2024-12-01,610468.0
2025-01-01,610548.0
2025-02-01,611036.0
2025-03-01,611336.0
2025-04-01,611335.0
2025-05-01,611335.0
2025-06-01,721534.0
2025-07-01,721601.0
2025-08-01,721709.0
2025-09-01,721801.0
