Tarih,TP_BL067_A
2016-12-01,1868.0
2017-01-01,4306.0
2017-02-01,1924.0
2017-03-01,2157.0
2017-04-01,1972.0
2017-05-01,1153.0
2017-06-01,2108.0
2017-07-01,4996.0
2017-08-01,5680.0
2017-09-01,2131.0
2017-10-01,2113.0
2017-11-01,2103.0
2017-12-01,4227.0
2018-01-01,2084.0
2018-02-01,2282.0
2018-03-01,2106.0
2018-04-01,2106.0
2018-05-01,2261.0
2018-06-01,4522.0
2018-07-01,2221.0
2018-08-01,2090.0
2018-09-01,2160.0
2018-10-01,2093.0
2018-11-01,2159.0
2018-12-01,2489.0
2019-01-01,2314.0
2019-02-01,2085.0
2019-03-01,2149.0
2019-04-01,4230.0
2019-05-01,3448.0
2019-06-01,2345.0
2019-07-01,2055.0
2019-08-01,2049.0
2019-09-01,2028.0
2019-10-01,5046.0
2019-11-01,2562.0
2019-12-01,8088.0
2020-01-01,1015.0
2020-02-01,1019.0
2020-03-01,1041.0
2020-04-01,1041.0
2020-05-01,1048.0
2020-06-01,1046.0
2020-07-01,1063.0
2020-08-01,1046.0
2020-09-01,1053.0
2020-10-01,3620.0
2020-11-01,10525.0
2020-12-01,22247.0
2021-01-01,29143.0
2021-02-01,19454.0
2021-03-01,25838.0
2021-04-01,46838.0
2021-05-01,29088.0
2021-06-01,20746.0
2021-07-01,17838.0
2021-08-01,10934.0
2021-09-01,21675.0
2021-10-01,15119.0
2021-11-01,14707.0
2021-12-01,54395.0
2022-01-01,67688.0
2022-02-01,55037.0
2022-03-01,84435.0
2022-04-01,76303.0
2022-05-01,89784.0
2022-06-01,61865.0
2022-07-01,70251.0
2022-08-01,72325.0
2022-09-01,99700.0
2022-10-01,69716.0
2022-11-01,94562.0
2022-12-01,75652.0
2023-01-01,92948.0
2023-02-01,146095.0
2023-03-01,108490.0
2023-04-01,145139.0
2023-05-01,169174.0
2023-06-01,125920.0
2023-07-01,175969.0
2023-08-01,161228.0
2023-09-01,232097.0
2023-10-01,241968.0
2023-11-01,265073.0
2023-12-01,218156.0
2024-01-01,235152.0
2024-02-01,246573.0
2024-03-01,257166.0
2024-04-01,260246.0
2024-05-01,254134.0
2024-06-01,272188.0
2024-07-01,278232.0
2024-08-01,276989.0
2024-09-01,254072.0
2024-10-01,286034.0
2024-11-01,190887.0
2024-12-01,206471.0
2025-01-01,195747.0
2025-02-01,205411.0
2025-03-01,207628.0
2025-04-01,224762.0
2025-05-01,217997.0
2025-06-01,266533.0
2025-07-01,229557.0
2025-08-01,228322.0
2025-09-01,247443.0
