Tarih,TP_BL130_A
2018-08-01,38048109.0
2018-09-01,32758325.0
2018-10-01,33303673.0
2018-11-01,26866532.0
2018-12-01,27115283.0
2019-01-01,39697695.0
2019-02-01,44356598.0
2019-03-01,47916833.0
2019-04-01,52694333.0
2019-05-01,41455880.0
2019-06-01,33235545.0
2019-07-01,27769026.0
2019-08-01,26092837.0
2019-09-01,17483398.0
2019-10-01,19742343.0
2019-11-01,14646332.0
2019-12-01,8665249.0
2020-01-01,10163319.0
2020-02-01,21049594.0
2020-03-01,13957980.0
2020-04-01,18782737.0
2020-05-01,46026713.0
2020-06-01,47386118.0
2020-07-01,40801237.0
2020-08-01,22441887.0
2020-09-01,5129992.0
2020-10-01,9993109.0
2020-11-01,15153122.0
2020-12-01,35132883.0
2021-01-01,21123196.0
2021-02-01,22783093.0
2021-03-01,10495570.0
2021-04-01,8913900.0
2021-05-01,14744902.0
2021-06-01,15455513.0
2021-07-01,16150776.0
2021-08-01,16364877.0
2021-09-01,17046790.0
2021-10-01,19410716.0
2021-11-01,35930278.0
2021-12-01,30969609.0
2022-01-01,25827497.0
2022-02-01,13634035.0
2022-03-01,12996677.0
2022-04-01,7975217.0
2022-05-01,8140200.0
2022-06-01,21412556.0
2022-07-01,41433417.0
2022-08-01,45188645.0
2022-09-01,68857979.0
2022-10-01,63556014.0
2022-11-01,129838114.0
2022-12-01,137667784.0
2023-01-01,32731656.0
2023-02-01,67506255.0
2023-03-01,66122141.0
2023-04-01,112449045.0
2023-05-01,37881518.0
2023-06-01,23542707.0
2023-07-01,21099148.0
2023-08-01,52653106.0
2023-09-01,23598386.0
2023-10-01,25588340.0
2023-11-01,25511296.0
2023-12-01,26386595.0
2024-01-01,32839476.0
2024-02-01,56863107.0
2024-03-01,31072888.0
2024-04-01,30624913.0
2024-05-01,37678543.0
2024-06-01,27280224.0
2024-07-01,90439046.0
2024-08-01,142476354.0
2024-09-01,59290350.0
2024-10-01,53711806.0
2024-11-01,59139795.0
2024-12-01,40378645.0
2025-01-01,45906404.0
2025-02-01,47240732.0
2025-03-01,211340662.0
2025-04-01,78243783.0
2025-05-01,56435321.0
2025-06-01,57994960.0
2025-07-01,16833323.0
2025-08-01,15388474.0
2025-09-01,43040834.0
