Tarih,TP_BL048_A
2016-08-01,1476922.0
2016-09-01,1573903.0
2016-10-01,1645683.0
2016-11-01,1774842.0
2016-12-01,1846823.0
2017-01-01,2861748.0
2017-02-01,2582340.0
2017-03-01,2898540.0
2017-04-01,581702.0
2017-05-01,1303300.0
2017-06-01,1333538.0
2017-07-01,1382716.0
2017-08-01,1989725.0
2017-09-01,2029345.0
2017-10-01,2404229.0
2017-11-01,2891629.0
2017-12-01,3611261.0
2018-01-01,3620307.0
2018-02-01,4432405.0
2018-03-01,4176694.0
2018-04-01,2244234.0
2018-05-01,6016318.0
2018-06-01,6302665.0
2018-07-01,6643698.0
2018-08-01,17081416.0
2018-09-01,9321751.0
2018-10-01,8860455.0
2018-11-01,10539808.0
2018-12-01,9865232.0
2019-01-01,43315479.0
2019-02-01,46461174.0
2019-03-01,29128525.0
2019-04-01,13920743.0
2019-05-01,4265820.0
2019-06-01,3372256.0
2019-07-01,3916697.0
2019-08-01,8448518.0
2019-09-01,4929262.0
2019-10-01,5731876.0
2019-11-01,8929173.0
2019-12-01,8708461.0
2020-01-01,44785059.0
2020-02-01,57122841.0
2020-03-01,49709664.0
2020-04-01,59181854.0
2020-05-01,5414040.0
2020-06-01,4262329.0
2020-07-01,3086375.0
2020-08-01,6607590.0
2020-09-01,10354650.0
2020-10-01,35681015.0
2020-11-01,10401019.0
2020-12-01,23138078.0
2021-01-01,17839264.0
2021-02-01,21068271.0
2021-03-01,31125676.0
2021-04-01,4143827.0
2021-05-01,16728734.0
2021-06-01,12293604.0
2021-07-01,10906526.0
2021-08-01,18251186.0
2021-09-01,6539223.0
2021-10-01,24459592.0
2021-11-01,132316956.0
2021-12-01,91165595.0
2022-01-01,94840764.0
2022-02-01,161937477.0
2022-03-01,101768153.0
2022-04-01,111425731.0
2022-05-01,142693611.0
2022-06-01,120619483.0
2022-07-01,158470749.0
2022-08-01,106650237.0
2022-09-01,107247875.0
2022-10-01,87498709.0
2022-11-01,92309328.0
2022-12-01,77884267.0
2023-01-01,102272451.0
2023-02-01,57920479.0
2023-03-01,130470339.0
2023-04-01,159410731.0
2023-05-01,181191675.0
2023-06-01,501757102.0
2023-07-01,1019186470.0
2023-08-01,974114996.0
2023-09-01,968479945.0
2023-10-01,1032686572.0
2023-11-01,1072208391.0
2023-12-01,280972662.0
2024-01-01,1066071576.0
2024-02-01,1062116153.0
2024-03-01,1118725234.0
2024-04-01,184947235.0
2024-05-01,144446517.0
2024-06-01,308775035.0
2024-07-01,341709174.0
2024-08-01,401847008.0
2024-09-01,488164151.0
2024-10-01,574997400.0
2024-11-01,599092112.0
2024-12-01,66719852.0
2025-01-01,854478114.0
2025-02-01,957616536.0
2025-03-01,1025487147.0
2025-04-01,382103976.0
2025-05-01,410051327.0
2025-06-01,457843579.0
2025-07-01,535983042.0
2025-08-01,608663746.0
2025-09-01,862920455.0
