Tarih,TP_BL054_A
2016-07-01,397932356.0
2016-08-01,400585008.0
2016-09-01,391328364.0
2016-10-01,408584378.0
2016-11-01,435302914.0
2016-12-01,422994397.0
2017-01-01,463347659.0
2017-02-01,437602586.0
2017-03-01,451758391.0
2017-04-01,436048122.0
2017-05-01,449548982.0
2017-06-01,457785277.0
2017-07-01,454744541.0
2017-08-01,453974849.0
2017-09-01,471521653.0
2017-10-01,515119150.0
2017-11-01,535631389.0
2017-12-01,486171794.0
2018-01-01,514352821.0
2018-02-01,514202817.0
2018-03-01,528428640.0
2018-04-01,535168428.0
2018-05-01,568401608.0
2018-06-01,543780154.0
2018-07-01,582810791.0
2018-08-01,678625067.0
2018-09-01,624407065.0
2018-10-01,569808949.0
2018-11-01,563544315.0
2018-12-01,595439471.0
2019-01-01,618570576.0
2019-02-01,638182304.0
2019-03-01,640951768.0
2019-04-01,662490026.0
2019-05-01,678199028.0
2019-06-01,670892732.0
2019-07-01,665051684.0
2019-08-01,704027288.0
2019-09-01,690738344.0
2019-10-01,718189016.0
2019-11-01,722355687.0
2019-12-01,750839681.0
2020-01-01,733088833.0
2020-02-01,785622355.0
2020-03-01,731413023.0
2020-04-01,750946557.0
2020-05-01,767170188.0
2020-06-01,745279835.0
2020-07-01,778172120.0
2020-08-01,765946110.0
2020-09-01,778471659.0
2020-10-01,850139144.0
2020-11-01,802544680.0
2020-12-01,839883040.0
2021-01-01,862404061.0
2021-02-01,847723767.0
2021-03-01,909161431.0
2021-04-01,906647352.0
2021-05-01,982969089.0
2021-06-01,1044455758.0
2021-07-01,1087362042.0
2021-08-01,1226180718.0
2021-09-01,1325109110.0
2021-10-01,1432497874.0
2021-11-01,1909249250.0
2021-12-01,1768134915.0
2022-01-01,1846772131.0
2022-02-01,1889532514.0
2022-03-01,1902012924.0
2022-04-01,1896350414.0
2022-05-01,2019630910.0
2022-06-01,1987689227.0
2022-07-01,2170424319.0
2022-08-01,2356612778.0
2022-09-01,2296649376.0
2022-10-01,2411944707.0
2022-11-01,2544266989.0
2022-12-01,2666925850.0
2023-01-01,2647656327.0
2023-02-01,2492880301.0
2023-03-01,2597577142.0
2023-04-01,2483951126.0
2023-05-01,2231580753.0
2023-06-01,3125636677.0
2023-07-01,3376001365.0
2023-08-01,3441829490.0
2023-09-01,3671627299.0
2023-10-01,3908193142.0
2023-11-01,4306655622.0
2023-12-01,4499338909.0
2024-01-01,4424851004.0
2024-02-01,4376870360.0
2024-03-01,4366864923.0
2024-04-01,4415323210.0
2024-05-01,5003905176.0
2024-06-01,5069658725.0
2024-07-01,5291320593.0
2024-08-01,5488179916.0
2024-09-01,5625892215.0
2024-10-01,5908370964.0
2024-11-01,5864858201.0
2024-12-01,5888862329.0
2025-01-01,6354777918.0
2025-02-01,6454126721.0
2025-03-01,6403023971.0
2025-04-01,5802996819.0
2025-05-01,6471496066.0
2025-06-01,6482819787.0
2025-07-01,7382351838.0
2025-08-01,7836668260.0
2025-09-01,8040859257.0
