Tarih,TP_BL044_A
2016-07-01,1828537.0
2016-08-01,1982447.0
2016-09-01,2097926.0
2016-10-01,2183855.0
2016-11-01,2340989.0
2016-12-01,2438473.0
2017-01-01,3481383.0
2017-02-01,3204438.0
2017-03-01,3515233.0
2017-04-01,1184748.0
2017-05-01,1885134.0
2017-06-01,1866432.0
2017-07-01,1960400.0
2017-08-01,2531423.0
2017-09-01,2586827.0
2017-10-01,3001143.0
2017-11-01,3501208.0
2017-12-01,4232558.0
2018-01-01,4237497.0
2018-02-01,5042366.0
2018-03-01,4853494.0
2018-04-01,2900568.0
2018-05-01,6718315.0
2018-06-01,6975735.0
2018-07-01,7356978.0
2018-08-01,17958960.0
2018-09-01,10160058.0
2018-10-01,9685480.0
2018-11-01,11330149.0
2018-12-01,10706277.0
2019-01-01,44331661.0
2019-02-01,47340553.0
2019-03-01,30242864.0
2019-04-01,15034679.0
2019-05-01,5692081.0
2019-06-01,4982187.0
2019-07-01,5347197.0
2019-08-01,9928155.0
2019-09-01,6301377.0
2019-10-01,7140522.0
2019-11-01,10005481.0
2019-12-01,9740564.0
2020-01-01,45821531.0
2020-02-01,58228081.0
2020-03-01,50860323.0
2020-04-01,60418538.0
2020-05-01,6650624.0
2020-06-01,5508027.0
2020-07-01,4460884.0
2020-08-01,8036540.0
2020-09-01,12042520.0
2020-10-01,37200201.0
2020-11-01,11919811.0
2020-12-01,24565748.0
2021-01-01,19204343.0
2021-02-01,22408773.0
2021-03-01,32729302.0
2021-04-01,5633098.0
2021-05-01,18372195.0
2021-06-01,13863294.0
2021-07-01,12457936.0
2021-08-01,19758301.0
2021-09-01,8108759.0
2021-10-01,26176936.0
2021-11-01,134625308.0
2021-12-01,93545873.0
2022-01-01,97462023.0
2022-02-01,164685707.0
2022-03-01,104738349.0
2022-04-01,114254556.0
2022-05-01,145727639.0
2022-06-01,123734411.0
2022-07-01,161804013.0
2022-08-01,109913152.0
2022-09-01,110746964.0
2022-10-01,91157632.0
2022-11-01,95828906.0
2022-12-01,81852916.0
2023-01-01,106871659.0
2023-02-01,61614138.0
2023-03-01,135060701.0
2023-04-01,164479521.0
2023-05-01,185554453.0
2023-06-01,507662778.0
2023-07-01,1026365498.0
2023-08-01,979878682.0
2023-09-01,974841494.0
2023-10-01,1040278181.0
2023-11-01,1078664440.0
2023-12-01,288589511.0
2024-01-01,1074577836.0
2024-02-01,1069277822.0
2024-03-01,1127626125.0
2024-04-01,194798563.0
2024-05-01,152866611.0
2024-06-01,318041641.0
2024-07-01,352090875.0
2024-08-01,411391473.0
2024-09-01,498674451.0
2024-10-01,586663790.0
2024-11-01,609233102.0
2024-12-01,77208496.0
2025-01-01,866537869.0
2025-02-01,968724805.0
2025-03-01,1038677104.0
2025-04-01,396607263.0
2025-05-01,423314695.0
2025-06-01,472118608.0
2025-07-01,551558524.0
2025-08-01,623113549.0
2025-09-01,879702082.0
