Tarih,TP_BL056_A
2016-07-01,122348004.0
2016-08-01,122298609.0
2016-09-01,124230271.0
2016-10-01,122632932.0
2016-11-01,120702084.0
2016-12-01,122959913.0
2017-01-01,120776142.0
2017-02-01,120780579.0
2017-03-01,123766145.0
2017-04-01,128290961.0
2017-05-01,122881478.0
2017-06-01,130136916.0
2017-07-01,127607340.0
2017-08-01,143073635.0
2017-09-01,130220792.0
2017-10-01,130600666.0
2017-11-01,130269094.0
2017-12-01,131457662.0
2018-01-01,124669725.0
2018-02-01,125446932.0
2018-03-01,131436905.0
2018-04-01,134780313.0
2018-05-01,135097493.0
2018-06-01,146787395.0
2018-07-01,145727076.0
2018-08-01,165687745.0
2018-09-01,152220383.0
2018-10-01,141805365.0
2018-11-01,136256857.0
2018-12-01,132261722.0
2019-01-01,125940830.0
2019-02-01,127876370.0
2019-03-01,132517026.0
2019-04-01,133676053.0
2019-05-01,152579737.0
2019-06-01,141321877.0
2019-07-01,140679192.0
2019-08-01,154780099.0
2019-09-01,150940652.0
2019-10-01,151645721.0
2019-11-01,152493239.0
2019-12-01,153362376.0
2020-01-01,155094543.0
2020-02-01,160362802.0
2020-03-01,177893591.0
2020-04-01,217398221.0
2020-05-01,226738547.0
2020-06-01,221057253.0
2020-07-01,247226696.0
2020-08-01,219366278.0
2020-09-01,213040722.0
2020-10-01,212891267.0
2020-11-01,194778771.0
2020-12-01,188369447.0
2021-01-01,182463552.0
2021-02-01,180038210.0
2021-03-01,185027318.0
2021-04-01,196901956.0
2021-05-01,211870871.0
2021-06-01,213900630.0
2021-07-01,227381937.0
2021-08-01,216765335.0
2021-09-01,218776912.0
2021-10-01,233520308.0
2021-11-01,241476740.0
2021-12-01,235377440.0
2022-01-01,237268296.0
2022-02-01,243345023.0
2022-03-01,253626798.0
2022-04-01,295388295.0
2022-05-01,271604244.0
2022-06-01,285112885.0
2022-07-01,306970931.0
2022-08-01,313900963.0
2022-09-01,319888288.0
2022-10-01,324680516.0
2022-11-01,329808286.0
2022-12-01,341798643.0
2023-01-01,337046310.0
2023-02-01,348408287.0
2023-03-01,366450104.0
2023-04-01,406309545.0
2023-05-01,389739229.0
2023-06-01,515954435.0
2023-07-01,436621330.0
2023-08-01,439514643.0
2023-09-01,452054265.0
2023-10-01,444407204.0
2023-11-01,448935482.0
2023-12-01,448822892.0
2024-01-01,435149870.0
2024-02-01,462521701.0
2024-03-01,493617212.0
2024-04-01,518921460.0
2024-05-01,565228460.0
2024-06-01,612518961.0
2024-07-01,619515402.0
2024-08-01,658973979.0
2024-09-01,656869103.0
2024-10-01,664058107.0
2024-11-01,652892443.0
2024-12-01,645236535.0
2025-01-01,660822337.0
2025-02-01,696760178.0
2025-03-01,840851010.0
2025-04-01,772681375.0
2025-05-01,830804314.0
2025-06-01,805987816.0
2025-07-01,815733087.0
2025-08-01,847877115.0
2025-09-01,855771604.0
