Tarih,TP_BL053_A
2016-07-01,118640356.0
2016-08-01,127023556.0
2016-09-01,120005983.0
2016-10-01,120242846.0
2016-11-01,104295006.0
2016-12-01,107124198.0
2017-01-01,114333288.0
2017-02-01,102398183.0
2017-03-01,108515082.0
2017-04-01,113779602.0
2017-05-01,123429923.0
2017-06-01,126658885.0
2017-07-01,126918284.0
2017-08-01,141960124.0
2017-09-01,132553646.0
2017-10-01,121415121.0
2017-11-01,142072998.0
2017-12-01,150798689.0
2018-01-01,139351140.0
2018-02-01,135454626.0
2018-03-01,145811582.0
2018-04-01,109339027.0
2018-05-01,145182178.0
2018-06-01,155136445.0
2018-07-01,153559418.0
2018-08-01,180300085.0
2018-09-01,176891828.0
2018-10-01,168989275.0
2018-11-01,150017481.0
2018-12-01,126060327.0
2019-01-01,133563399.0
2019-02-01,112766722.0
2019-03-01,117461746.0
2019-04-01,94959498.0
2019-05-01,102498287.0
2019-06-01,104147420.0
2019-07-01,80535851.0
2019-08-01,79595935.0
2019-09-01,60321216.0
2019-10-01,59364669.0
2019-11-01,56884160.0
2019-12-01,35173522.0
2020-01-01,101498839.0
2020-02-01,139120113.0
2020-03-01,163366502.0
2020-04-01,253161538.0
2020-05-01,274047653.0
2020-06-01,269028978.0
2020-07-01,334424626.0
2020-08-01,378415797.0
2020-09-01,350613751.0
2020-10-01,353858484.0
2020-11-01,352517379.0
2020-12-01,404112240.0
2021-01-01,392237061.0
2021-02-01,420387968.0
2021-03-01,452482711.0
2021-04-01,432548738.0
2021-05-01,424113637.0
2021-06-01,389687329.0
2021-07-01,345263555.0
2021-08-01,420665996.0
2021-09-01,387952605.0
2021-10-01,407354924.0
2021-11-01,628429753.0
2021-12-01,728081580.0
2022-01-01,564782101.0
2022-02-01,650352056.0
2022-03-01,554144260.0
2022-04-01,626320324.0
2022-05-01,938456418.0
2022-06-01,1091156437.0
2022-07-01,985745275.0
2022-08-01,881643034.0
2022-09-01,925316601.0
2022-10-01,878107153.0
2022-11-01,991273581.0
2022-12-01,908136844.0
2023-01-01,997925188.0
2023-02-01,973437419.0
2023-03-01,1140213854.0
2023-04-01,1376830543.0
2023-05-01,1772681666.0
2023-06-01,1850454360.0
2023-07-01,2131227398.0
2023-08-01,2188344015.0
2023-09-01,2432201651.0
2023-10-01,2271019816.0
2023-11-01,2404389165.0
2023-12-01,2424497035.0
2024-01-01,2436536611.0
2024-02-01,2512820816.0
2024-03-01,2844061544.0
2024-04-01,2549456803.0
2024-05-01,2659344689.0
2024-06-01,2816274360.0
2024-07-01,2515952116.0
2024-08-01,2574027727.0
2024-09-01,2473356337.0
2024-10-01,2473847600.0
2024-11-01,2554015473.0
2024-12-01,2697132035.0
2025-01-01,2658964053.0
2025-02-01,2687135143.0
2025-03-01,2955712567.0
2025-04-01,3330812287.0
2025-05-01,3339270131.0
2025-06-01,3293654265.0
2025-07-01,3421486971.0
2025-08-01,3515191197.0
2025-09-01,3992566211.0
