Tarih,TP_KB_DVDY14
2014-10-01,12269.0
2014-11-01,9983.0
2014-12-01,25980.0
2015-01-01,34105.0
2015-02-01,31195.0
2015-03-01,33279.0
2015-04-01,26119.0
2015-05-01,44781.0
2015-06-01,19260.0
2015-07-01,83702.0
2015-08-01,57717.0
2015-09-01,44156.0
2015-10-01,35103.0
2015-11-01,86440.0
2015-12-01,50160.0
2016-01-01,27097.0
2016-02-01,22857.0
2016-03-01,5613.0
2016-04-01,7378.0
2016-05-01,60254.0
2016-06-01,34865.0
2016-07-01,17311.0
2016-08-01,26861.0
2016-09-01,20098.0
2016-10-01,55124.0
2016-11-01,60324.0
2016-12-01,22909.0
2017-01-01,10727.0
2017-02-01,23716.0
2017-03-01,8124.0
2017-04-01,5489.0
2017-05-01,7811.0
2017-06-01,1434.0
2017-07-01,11537.0
2017-08-01,2889.0
2017-09-01,39625.0
2017-10-01,45861.0
2017-11-01,7270.0
2017-12-01,4347.0
2018-01-01,2712.0
2018-02-01,7791.0
2018-03-01,12443.0
2018-04-01,10383.0
2018-05-01,9332.0
2018-06-01,2265.0
2018-07-01,7104.0
2018-08-01,9517.0
2018-09-01,9579.0
2018-10-01,3900.0
2018-11-01,693.0
2018-12-01,1031.0
2019-01-01,9616.0
2019-02-01,693.0
2019-03-01,14907.0
2019-04-01,9645.0
2019-05-01,7221.0
2019-06-01,7045.0
2019-07-01,2983.0
2019-08-01,3862.0
2019-09-01,10028.0
2019-10-01,5977.0
2019-11-01,5807.0
2019-12-01,1130.0
2020-01-01,10176.0
2020-02-01,4511.0
2020-03-01,124995.0
2020-04-01,23769.0
2020-05-01,49712.0
2020-06-01,36904.0
2020-07-01,87157.0
2020-08-01,17534.0
2020-09-01,153522.0
2020-10-01,82905.0
2020-11-01,65521.0
2020-12-01,5620.0
2021-01-01,50077.0
2021-02-01,116768.0
2021-03-01,536114.0
2021-04-01,146296.0
2021-05-01,94386.0
2021-06-01,266447.0
2021-07-01,127186.0
2021-08-01,117401.0
2021-09-01,184967.0
2021-10-01,181517.0
2021-11-01,454545.0
2021-12-01,198916.0
2022-01-01,214366.0
2022-02-01,607438.0
2022-03-01,419342.0
2022-04-01,607864.0
2022-05-01,258209.0
2022-06-01,425964.0
2022-07-01,816917.0
2022-08-01,437620.0
2022-09-01,684187.0
2022-10-01,383465.0
2022-11-01,94251.0
2022-12-01,477398.0
2023-01-01,202881.0
2023-02-01,67112.0
2023-03-01,368890.0
2023-04-01,466675.0
2023-05-01,162939.0
2023-06-01,143383.0
2023-07-01,405490.0
2023-08-01,952373.0
2023-09-01,696569.0
2023-10-01,1058450.0
2023-11-01,1233925.0
2023-12-01,784980.0
2024-01-01,986973.0
2024-02-01,720253.0
2024-03-01,935661.0
2024-04-01,639728.0
2024-05-01,460096.0
2024-06-01,621823.0
2024-07-01,769222.0
2024-08-01,1283999.0
2024-09-01,2991088.0
2024-10-01,2252760.0
2024-11-01,1710134.0
2024-12-01,400117.0
2025-01-01,1317012.0
2025-02-01,982192.0
2025-03-01,2216836.0
2025-04-01,2442623.0
2025-05-01,498298.0
2025-06-01,1231143.0
2025-07-01,1447253.0
2025-08-01,1586978.0
