Tarih,TP_KB_DVDY15
2015-03-01,1810.0
2015-04-01,1815.0
2015-05-01,1810.0
2015-06-01,1857.0
2015-07-01,1859.0
2015-08-01,1863.0
2015-09-01,1859.0
2015-10-01,16.0
2015-11-01,16.0
2015-12-01,10019.0
2016-01-01,10237.0
2016-02-01,10067.0
2016-03-01,12314.0
2016-04-01,17690.0
2016-05-01,18574.0
2016-06-01,18949.0
2016-07-01,19713.0
2016-08-01,19335.0
2016-09-01,22726.0
2016-10-01,21347.0
2016-11-01,24252.0
2016-12-01,28425.0
2017-01-01,29686.0
2017-02-01,27880.0
2017-03-01,24901.0
2017-04-01,24467.0
2017-05-01,24500.0
2017-06-01,24103.0
2017-07-01,27478.0
2017-08-01,44373.0
2017-09-01,50727.0
2017-10-01,43851.0
2017-11-01,45730.0
2017-12-01,44613.0
2018-01-01,42405.0
2018-02-01,41001.0
2018-03-01,42144.0
2018-04-01,42902.0
2018-05-01,46751.0
2018-06-01,47857.0
2018-07-01,51175.0
2018-08-01,74023.0
2018-09-01,129424.0
2018-10-01,77948.0
2018-11-01,71726.0
2018-12-01,73705.0
2019-01-01,24047.0
2019-02-01,5358.0
2019-03-01,11708.0
2019-04-01,1781.0
2019-05-01,16863.0
2019-06-01,20158.0
2019-07-01,55177.0
2019-08-01,48466.0
2019-09-01,27404.0
2019-10-01,33820.0
2019-11-01,35616.0
2019-12-01,48449.0
2020-01-01,24750.0
2020-02-01,77490.0
2020-03-01,66150.0
2020-04-01,39389.0
2020-05-01,191291.0
2020-06-01,115952.0
2020-07-01,164481.0
2020-08-01,162683.0
2020-09-01,328644.0
2020-10-01,178770.0
2020-11-01,330091.0
2020-12-01,258881.0
2021-01-01,85513.0
2021-02-01,299370.0
2021-03-01,8142.0
2021-04-01,9007.0
2021-05-01,9319.0
2021-06-01,9221.0
2021-07-01,8999.0
2021-08-01,8837.0
2021-09-01,11754.0
2021-10-01,13554.0
2021-11-01,16999.0
2021-12-01,26093.0
2022-01-01,124.0
2022-02-01,1002.0
2022-03-01,1510.0
2022-04-01,584.0
2022-05-01,156.0
2022-06-01,644.0
2022-07-01,2514.0
2022-08-01,2733.0
2022-09-01,192.0
2022-10-01,221.0
2022-11-01,215.0
2022-12-01,358.0
2023-01-01,1291.0
2023-02-01,25309.0
2023-03-01,336.0
2023-04-01,435.0
2023-05-01,108308.0
2023-06-01,2254.0
2023-07-01,444.0
2023-08-01,324.0
2023-09-01,316.0
2023-10-01,98016.0
2023-11-01,99830.0
2023-12-01,103721.0
2024-01-01,105814.0
2024-02-01,108387.0
2024-03-01,112250.0
2024-04-01,113082.0
2024-05-01,112205.0
2024-06-01,148040.0
2024-07-01,290124.0
2024-08-01,302902.0
2024-09-01,305135.0
2024-10-01,300938.0
2024-11-01,299441.0
2024-12-01,246144.0
2025-01-01,258403.0
2025-02-01,264068.0
2025-03-01,311390.0
2025-04-01,391652.0
2025-05-01,365396.0
2025-06-01,465177.0
2025-07-01,463176.0
2025-08-01,486697.0
