Tarih,TP_KB_DVDY17
2015-03-01,68.0
2015-04-01,169.0
2015-05-01,133.0
2015-06-01,260.0
2015-07-01,919.0
2015-08-01,1142.0
2015-09-01,520.0
2015-10-01,708.0
2015-11-01,737.0
2015-12-01,851.0
2016-01-01,948.0
2016-02-01,5.0
2016-03-01,5.0
2016-04-01,0.0
2016-05-01,9.0
2016-06-01,0.0
2016-07-01,0.0
2016-08-01,31.0
2016-09-01,36.0
2016-10-01,32.0
2016-11-01,98.0
2016-12-01,0.0
2017-01-01,2403.0
2017-02-01,2410.0
2017-03-01,2403.0
2017-04-01,2404.0
2017-05-01,2403.0
2017-06-01,2403.0
2017-07-01,2409.0
2017-08-01,2404.0
2017-09-01,2411.0
2017-10-01,2413.0
2017-11-01,2405.0
2017-12-01,0.0
2018-01-01,42.0
2018-02-01,15.0
2018-03-01,32.0
2018-04-01,557.0
2018-05-01,48.0
2018-06-01,1948.0
2018-07-01,1424.0
2018-08-01,1538.0
2018-09-01,1629.0
2018-10-01,1743.0
2018-11-01,1913.0
2018-12-01,7535.0
2019-01-01,7918.0
2019-02-01,8445.0
2019-03-01,259.0
2019-04-01,92.0
2019-05-01,291.0
2019-06-01,70.0
2019-07-01,1498.0
2019-08-01,21.0
2019-09-01,18.0
2019-10-01,18.0
2019-11-01,0.0
2019-12-01,124.0
2020-01-01,124.0
2020-02-01,0.0
2020-03-01,0.0
2020-04-01,35.0
2020-05-01,20490.0
2020-06-01,34.0
2020-07-01,57.0
2020-08-01,43.0
2020-09-01,349.0
2020-10-01,1491.0
2020-11-01,75.0
2020-12-01,0.0
2021-01-01,47.0
2021-02-01,0.0
2021-03-01,0.0
2021-04-01,4292.0
2021-05-01,4469.0
2021-06-01,4407.0
2021-07-01,4286.0
2021-08-01,4213.0
2021-09-01,4404.0
2021-10-01,4773.0
2021-11-01,8328.0
2021-12-01,6452.0
2022-01-01,0.0
2022-02-01,15.0
2022-03-01,0.0
2022-04-01,0.0
2022-05-01,0.0
2022-06-01,0.0
2022-07-01,0.0
2022-08-01,0.0
2022-09-01,0.0
2022-10-01,1861.0
2022-11-01,0.0
2022-12-01,11763.0
2023-01-01,10911.0
2023-02-01,10883.0
2023-03-01,11376.0
2023-04-01,11519.0
2023-05-01,11817.0
2023-06-01,41579.0
2023-07-01,43218.0
2023-08-01,42283.0
2023-09-01,42417.0
2023-10-01,43599.0
2023-11-01,45908.0
2023-12-01,47639.0
2024-01-01,64707.0
2024-02-01,49362.0
2024-03-01,50796.0
2024-04-01,49990.0
2024-05-01,0.0
2024-06-01,37.0
2024-07-01,0.0
2024-08-01,1.0
2024-09-01,1.0
2024-10-01,2.0
2024-11-01,1.0
2024-12-01,1.0
2025-01-01,11.0
2025-02-01,156.0
2025-03-01,16264.0
2025-04-01,16450.0
2025-05-01,16749.0
2025-06-01,16901.0
2025-07-01,17233.0
2025-08-01,12595.0
