Tarih,TP_KB_DVDY32
2015-02-01,652.0
2015-03-01,936.0
2015-04-01,5295.0
2015-05-01,1382.0
2015-06-01,1136.0
2015-07-01,557.0
2015-08-01,1304.0
2015-09-01,1388.0
2015-10-01,1484.0
2015-11-01,1316.0
2015-12-01,2548.0
2016-01-01,597.0
2016-02-01,674.0
2016-03-01,516.0
2016-04-01,1442.0
2016-05-01,1650.0
2016-06-01,1504.0
2016-07-01,574.0
2016-08-01,2203.0
2016-09-01,510.0
2016-10-01,850.0
2016-11-01,4044.0
2016-12-01,4461.0
2017-01-01,4963.0
2017-02-01,4788.0
2017-03-01,4790.0
2017-04-01,9128.0
2017-05-01,8868.0
2017-06-01,8784.0
2017-07-01,9618.0
2017-08-01,6113.0
2017-09-01,4180.0
2017-10-01,11285.0
2017-11-01,11698.0
2017-12-01,11646.0
2018-01-01,11395.0
2018-02-01,7360.0
2018-03-01,6218.0
2018-04-01,8777.0
2018-05-01,8103.0
2018-06-01,6762.0
2018-07-01,6889.0
2018-08-01,8655.0
2018-09-01,54413.0
2018-10-01,9697.0
2018-11-01,8899.0
2018-12-01,12997.0
2019-01-01,10511.0
2019-02-01,10935.0
2019-03-01,56433.0
2019-04-01,26048.0
2019-05-01,15684.0
2019-06-01,9505.0
2019-07-01,11025.0
2019-08-01,39612.0
2019-09-01,11577.0
2019-10-01,11705.0
2019-11-01,17255.0
2019-12-01,11720.0
2020-01-01,20958.0
2020-02-01,23281.0
2020-03-01,102195.0
2020-04-01,45292.0
2020-05-01,62819.0
2020-06-01,87785.0
2020-07-01,54034.0
2020-08-01,22770.0
2020-09-01,55065.0
2020-10-01,60889.0
2020-11-01,22322.0
2020-12-01,28820.0
2021-01-01,168604.0
2021-02-01,157863.0
2021-03-01,312581.0
2021-04-01,148421.0
2021-05-01,620560.0
2021-06-01,514830.0
2021-07-01,379634.0
2021-08-01,325109.0
2021-09-01,345716.0
2021-10-01,838386.0
2021-11-01,1495863.0
2021-12-01,1082827.0
2022-01-01,1092787.0
2022-02-01,1877688.0
2022-03-01,1122168.0
2022-04-01,669658.0
2022-05-01,295691.0
2022-06-01,508988.0
2022-07-01,513583.0
2022-08-01,607854.0
2022-09-01,789376.0
2022-10-01,374387.0
2022-11-01,426104.0
2022-12-01,536203.0
2023-01-01,347084.0
2023-02-01,406660.0
2023-03-01,904708.0
2023-04-01,474813.0
2023-05-01,615667.0
2023-06-01,712778.0
2023-07-01,1179413.0
2023-08-01,1392810.0
2023-09-01,1341305.0
2023-10-01,1495289.0
2023-11-01,2073822.0
2023-12-01,1435630.0
2024-01-01,1578433.0
2024-02-01,1184165.0
2024-03-01,1442918.0
2024-04-01,918410.0
2024-05-01,1298571.0
2024-06-01,856030.0
2024-07-01,1133693.0
2024-08-01,1557296.0
2024-09-01,3588009.0
2024-10-01,3183453.0
2024-11-01,1219691.0
2024-12-01,837120.0
2025-01-01,1400809.0
2025-02-01,1211679.0
2025-03-01,3209103.0
2025-04-01,3246924.0
2025-05-01,1803309.0
2025-06-01,410649.0
2025-07-01,1069740.0
2025-08-01,2206050.0
