Tarih,TP_IHRACATBEC_61
2016-07-01,752445.794
2016-08-01,1217057.662
2016-09-01,1028246.734
2016-10-01,1316106.0
2016-11-01,1221231.679
2016-12-01,1319260.942
2017-01-01,843549.345
2017-02-01,1008536.325
2017-03-01,1251082.382
2017-04-01,1200921.983
2017-05-01,1232772.305
2017-06-01,1105545.176
2017-07-01,1106169.55
2017-08-01,1357295.091
2017-09-01,1098065.181
2017-10-01,1310007.088
2017-11-01,1329446.134
2017-12-01,1348612.266
2018-01-01,967528.341
2018-02-01,1099827.834
2018-03-01,1412072.814
2018-04-01,1300771.812
2018-05-01,1322460.82
2018-06-01,1098750.205
2018-07-01,1208403.513
2018-08-01,1125243.738
2018-09-01,1323802.251
2018-10-01,1583043.067
2018-11-01,1556694.645
2018-12-01,1271375.799
2019-01-01,1141455.733
2019-02-01,1261831.485
2019-03-01,1463389.318
2019-04-01,1460437.321
2019-05-01,1522223.191
2019-06-01,966604.519
2019-07-01,1334853.441
2019-08-01,1134869.7
2019-09-01,1363166.078
2019-10-01,1546149.638
2019-11-01,1732308.876
2019-12-01,1475836.167
2020-01-01,1237562.0
2020-02-01,1353328.0
2020-03-01,1095294.0
2020-04-01,474835.0
2020-05-01,607590.0
2020-06-01,1046620.0
2020-07-01,1329126.0
2020-08-01,1121400.0
2020-09-01,1484537.0
2020-10-01,1691015.0
2020-11-01,1675239.0
2020-12-01,1734141.0
2021-01-01,1319608.0
2021-02-01,1550518.0
2021-03-01,1877875.0
2021-04-01,1943846.0
2021-05-01,1492924.0
2021-06-01,1917348.0
2021-07-01,1491577.0
2021-08-01,1697607.0
2021-09-01,1834543.0
2021-10-01,2023822.0
2021-11-01,2051333.0
2021-12-01,1908490.0
2022-01-01,1497911.0
2022-02-01,1803487.0
2022-03-01,1854034.0
2022-04-01,1971893.0
2022-05-01,1454274.0
2022-06-01,1894304.0
2022-07-01,1345864.0
2022-08-01,1823798.0
2022-09-01,1920342.0
2022-10-01,2100342.0
2022-11-01,1982611.0
2022-12-01,1843900.0
2023-01-01,1526685.0
2023-02-01,1520897.0
2023-03-01,1918138.0
2023-04-01,1580788.0
2023-05-01,1758297.0
2023-06-01,1833430.0
2023-07-01,1539149.0
2023-08-01,1824737.0
2023-09-01,1958958.0
2023-10-01,2074923.0
2023-11-01,2088128.0
2023-12-01,1904017.0
2024-01-01,1650859.0
2024-02-01,1818841.0
2024-03-01,1918372.0
2024-04-01,1516618.0
2024-05-01,2099675.0
2024-06-01,1508278.0
2024-07-01,1853557.0
2024-08-01,1948560.0
2024-09-01,1915541.0
2024-10-01,2110132.0
2024-11-01,1959105.0
2024-12-01,1951179.0
2025-01-01,2058896.0
2025-02-01,1929973.0
2025-03-01,1792971.0
2025-04-01,1633358.0
2025-05-01,2154506.0
2025-06-01,1326673.0
2025-07-01,1804805.0
2025-08-01,1859361.0
