Tarih,TP_IHRACATBEC_322
2016-10-01,105813.571
2016-11-01,97893.436
2016-12-01,152400.668
2017-01-01,190881.981
2017-02-01,240946.55
2017-03-01,249818.45
2017-04-01,146259.64
2017-05-01,139640.56
2017-06-01,142120.039
2017-07-01,123550.049
2017-08-01,216852.217
2017-09-01,195808.499
2017-10-01,207201.908
2017-11-01,235381.079
2017-12-01,211879.993
2018-01-01,247396.414
2018-02-01,189556.608
2018-03-01,285645.728
2018-04-01,208444.772
2018-05-01,244752.951
2018-06-01,242114.296
2018-07-01,266053.1
2018-08-01,252812.24
2018-09-01,373745.633
2018-10-01,362253.179
2018-11-01,282383.874
2018-12-01,353699.883
2019-01-01,369550.966
2019-02-01,390066.459
2019-03-01,547583.782
2019-04-01,470083.769
2019-05-01,373549.102
2019-06-01,313838.423
2019-07-01,334372.204
2019-08-01,474032.739
2019-09-01,407846.112
2019-10-01,549656.157
2019-11-01,453919.63
2019-12-01,508316.174
2020-01-01,416220.0
2020-02-01,300251.0
2020-03-01,270136.0
2020-04-01,241778.0
2020-05-01,152116.0
2020-06-01,169999.0
2020-07-01,164345.0
2020-08-01,215230.0
2020-09-01,209438.0
2020-10-01,296326.0
2020-11-01,227888.0
2020-12-01,310966.0
2021-01-01,346386.0
2021-02-01,281683.0
2021-03-01,373125.0
2021-04-01,364114.0
2021-05-01,423495.0
2021-06-01,390398.0
2021-07-01,375973.0
2021-08-01,471601.0
2021-09-01,510675.0
2021-10-01,557826.0
2021-11-01,567230.0
2021-12-01,641352.0
2022-01-01,490272.0
2022-02-01,506665.0
2022-03-01,914884.0
2022-04-01,862146.0
2022-05-01,898025.0
2022-06-01,851675.0
2022-07-01,853022.0
2022-08-01,1077008.0
2022-09-01,1252452.0
2022-10-01,1019925.0
2022-11-01,969664.0
2022-12-01,1065956.0
2023-01-01,876199.0
2023-02-01,731802.0
2023-03-01,1055639.0
2023-04-01,918727.0
2023-05-01,1112630.0
2023-06-01,837073.0
2023-07-01,1029660.0
2023-08-01,1235151.0
2023-09-01,1246080.0
2023-10-01,1342390.0
2023-11-01,1217167.0
2023-12-01,1169354.0
2024-01-01,1059452.0
2024-02-01,1163867.0
2024-03-01,1367427.0
2024-04-01,1338866.0
2024-05-01,1298742.0
2024-06-01,1135737.0
2024-07-01,959750.0
2024-08-01,1129624.0
2024-09-01,855137.0
2024-10-01,931930.0
2024-11-01,951401.0
2024-12-01,1060254.0
2025-01-01,1014215.0
2025-02-01,1058263.0
2025-03-01,1170825.0
2025-04-01,1067268.0
2025-05-01,1007787.0
2025-06-01,1173213.0
2025-07-01,1124911.0
2025-08-01,981771.0
