Tarih,TP_IHRACATBEC_51
2016-10-01,848272.272
2016-11-01,953751.059
2016-12-01,1109619.279
2017-01-01,925337.933
2017-02-01,942229.585
2017-03-01,1169215.147
2017-04-01,987990.41
2017-05-01,1103283.488
2017-06-01,1039057.565
2017-07-01,1087152.245
2017-08-01,659726.185
2017-09-01,857332.987
2017-10-01,1090128.544
2017-11-01,1105139.955
2017-12-01,983175.171
2018-01-01,965171.885
2018-02-01,1078126.354
2018-03-01,1286113.365
2018-04-01,1257677.923
2018-05-01,1059794.053
2018-06-01,969920.799
2018-07-01,1114174.203
2018-08-01,518883.858
2018-09-01,988385.498
2018-10-01,1217231.437
2018-11-01,1124760.185
2018-12-01,1026100.023
2019-01-01,827318.654
2019-02-01,969512.927
2019-03-01,1191838.277
2019-04-01,984765.056
2019-05-01,1017970.971
2019-06-01,876937.389
2019-07-01,1156668.46
2019-08-01,531413.169
2019-09-01,989736.962
2019-10-01,1226869.595
2019-11-01,1187855.501
2019-12-01,1134544.648
2020-01-01,1043946.0
2020-02-01,1094913.0
2020-03-01,790884.0
2020-04-01,134385.0
2020-05-01,478327.0
2020-06-01,784361.0
2020-07-01,826595.0
2020-08-01,411415.0
2020-09-01,911127.0
2020-10-01,1086531.0
2020-11-01,1019013.0
2020-12-01,1054309.0
2021-01-01,832319.0
2021-02-01,878019.0
2021-03-01,1040840.0
2021-04-01,906270.0
2021-05-01,689166.0
2021-06-01,619001.0
2021-07-01,584329.0
2021-08-01,655759.0
2021-09-01,645274.0
2021-10-01,943255.0
2021-11-01,830233.0
2021-12-01,938915.0
2022-01-01,656215.0
2022-02-01,814637.0
2022-03-01,685552.0
2022-04-01,809039.0
2022-05-01,758809.0
2022-06-01,878358.0
2022-07-01,535659.0
2022-08-01,631547.0
2022-09-01,815005.0
2022-10-01,762625.0
2022-11-01,862371.0
2022-12-01,1135317.0
2023-01-01,924206.0
2023-02-01,760000.0
2023-03-01,1054176.0
2023-04-01,929244.0
2023-05-01,983074.0
2023-06-01,1008036.0
2023-07-01,875526.0
2023-08-01,980524.0
2023-09-01,818334.0
2023-10-01,1052700.0
2023-11-01,981251.0
2023-12-01,1175037.0
2024-01-01,799139.0
2024-02-01,963269.0
2024-03-01,923097.0
2024-04-01,978993.0
2024-05-01,1234908.0
2024-06-01,985053.0
2024-07-01,1203403.0
2024-08-01,754922.0
2024-09-01,1127357.0
2024-10-01,1383923.0
2024-11-01,1167497.0
2024-12-01,1354071.0
2025-01-01,982083.0
2025-02-01,957403.0
2025-03-01,1163484.0
2025-04-01,914447.0
2025-05-01,1366754.0
2025-06-01,1141383.0
2025-07-01,1243617.0
2025-08-01,736261.0
