Tarih,TP_IHRACATBEC_121
2016-10-01,168987.138
2016-11-01,155587.902
2016-12-01,169193.332
2017-01-01,160288.142
2017-02-01,157742.8
2017-03-01,183111.091
2017-04-01,146847.123
2017-05-01,158133.717
2017-06-01,135600.546
2017-07-01,141549.145
2017-08-01,175363.02
2017-09-01,156120.297
2017-10-01,158719.106
2017-11-01,143247.671
2017-12-01,140157.181
2018-01-01,154157.764
2018-02-01,156633.75
2018-03-01,163917.092
2018-04-01,149061.814
2018-05-01,148942.531
2018-06-01,139410.861
2018-07-01,168190.014
2018-08-01,148068.402
2018-09-01,139311.671
2018-10-01,179303.291
2018-11-01,171625.121
2018-12-01,160445.242
2019-01-01,162675.925
2019-02-01,167710.225
2019-03-01,185697.553
2019-04-01,178987.829
2019-05-01,176393.176
2019-06-01,117330.866
2019-07-01,180921.121
2019-08-01,152969.718
2019-09-01,165073.274
2019-10-01,187134.182
2019-11-01,163066.543
2019-12-01,167820.827
2020-01-01,167550.0
2020-02-01,159698.0
2020-03-01,169111.0
2020-04-01,147945.0
2020-05-01,158267.0
2020-06-01,140890.0
2020-07-01,198629.0
2020-08-01,185124.0
2020-09-01,185317.0
2020-10-01,192873.0
2020-11-01,154932.0
2020-12-01,235239.0
2021-01-01,172225.0
2021-02-01,191085.0
2021-03-01,219793.0
2021-04-01,241968.0
2021-05-01,206697.0
2021-06-01,281697.0
2021-07-01,243981.0
2021-08-01,284459.0
2021-09-01,298032.0
2021-10-01,282711.0
2021-11-01,233368.0
2021-12-01,250645.0
2022-01-01,232724.0
2022-02-01,309505.0
2022-03-01,348122.0
2022-04-01,365561.0
2022-05-01,340349.0
2022-06-01,409647.0
2022-07-01,366074.0
2022-08-01,398035.0
2022-09-01,369602.0
2022-10-01,398799.0
2022-11-01,340186.0
2022-12-01,381763.0
2023-01-01,243168.0
2023-02-01,229268.0
2023-03-01,373636.0
2023-04-01,254887.0
2023-05-01,272662.0
2023-06-01,246532.0
2023-07-01,276595.0
2023-08-01,287673.0
2023-09-01,286479.0
2023-10-01,263957.0
2023-11-01,279843.0
2023-12-01,298787.0
2024-01-01,301213.0
2024-02-01,264434.0
2024-03-01,297387.0
2024-04-01,248410.0
2024-05-01,307079.0
2024-06-01,244903.0
2024-07-01,243739.0
2024-08-01,272524.0
2024-09-01,261377.0
2024-10-01,228305.0
2024-11-01,230174.0
2024-12-01,239070.0
2025-01-01,240250.0
2025-02-01,265856.0
2025-03-01,255956.0
2025-04-01,225116.0
2025-05-01,312616.0
2025-06-01,280190.0
2025-07-01,285542.0
2025-08-01,262209.0
