Tarih,TP_IHRACATBEC_22
2016-06-01,4504473.463
2016-07-01,3484698.289
2016-08-01,3940763.039
2016-09-01,3469578.827
2016-10-01,4066004.126
2016-11-01,3955904.477
2016-12-01,3660008.368
2017-01-01,3668653.252
2017-02-01,4044431.976
2017-03-01,4767946.061
2017-04-01,4309932.553
2017-05-01,4330637.89
2017-06-01,4218136.652
2017-07-01,4303740.921
2017-08-01,4415341.36
2017-09-01,3754175.592
2017-10-01,4272274.736
2017-11-01,4462871.217
2017-12-01,4209830.201
2018-01-01,3987983.02
2018-02-01,4141356.044
2018-03-01,5053034.11
2018-04-01,4468478.741
2018-05-01,4597305.69
2018-06-01,4301397.443
2018-07-01,4568111.436
2018-08-01,4732754.463
2018-09-01,5029919.478
2018-10-01,5129979.41
2018-11-01,5010299.828
2018-12-01,4405879.747
2019-01-01,4287347.079
2019-02-01,4283252.521
2019-03-01,4773963.495
2019-04-01,4572746.999
2019-05-01,5386079.315
2019-06-01,3576934.023
2019-07-01,5003633.367
2019-08-01,4384911.917
2019-09-01,4621961.263
2019-10-01,4656332.585
2019-11-01,4419985.145
2019-12-01,4422725.295
2020-01-01,4451415.0
2020-02-01,4303762.0
2020-03-01,4307483.0
2020-04-01,3373472.0
2020-05-01,3667679.0
2020-06-01,4610738.0
2020-07-01,4692287.0
2020-08-01,4071972.0
2020-09-01,4714742.0
2020-10-01,5366682.0
2020-11-01,4816200.0
2020-12-01,5423202.0
2021-01-01,4965529.0
2021-02-01,5105713.0
2021-03-01,6372955.0
2021-04-01,6523823.0
2021-05-01,6148138.0
2021-06-01,7159013.0
2021-07-01,5861049.0
2021-08-01,7020101.0
2021-09-01,7621956.0
2021-10-01,7403953.0
2021-11-01,7756833.0
2021-12-01,7794624.0
2022-01-01,6146169.0
2022-02-01,6860526.0
2022-03-01,8231592.0
2022-04-01,8353058.0
2022-05-01,7052553.0
2022-06-01,8718242.0
2022-07-01,6674658.0
2022-08-01,7484001.0
2022-09-01,7721355.0
2022-10-01,6511268.0
2022-11-01,6799218.0
2022-12-01,6718864.0
2023-01-01,5963110.0
2023-02-01,5816892.0
2023-03-01,7395576.0
2023-04-01,5932773.0
2023-05-01,6735822.0
2023-06-01,6553448.0
2023-07-01,5977200.0
2023-08-01,6639556.0
2023-09-01,6947623.0
2023-10-01,6934785.0
2023-11-01,6870538.0
2023-12-01,6536591.0
2024-01-01,5783309.0
2024-02-01,6148665.0
2024-03-01,6656917.0
2024-04-01,5968750.0
2024-05-01,7461469.0
2024-06-01,5803418.0
2024-07-01,7384900.0
2024-08-01,7120937.0
2024-09-01,6644707.0
2024-10-01,6591485.0
2024-11-01,6476008.0
2024-12-01,6734679.0
2025-01-01,6445553.0
2025-02-01,6120167.0
2025-03-01,7214773.0
2025-04-01,6534971.0
2025-05-01,7624049.0
2025-06-01,6451616.0
2025-07-01,8095339.0
2025-08-01,6797375.0
