Tarih,TP_IHRACATBEC_63
2016-10-01,720508.082
2016-11-01,687971.331
2016-12-01,709477.971
2017-01-01,651873.973
2017-02-01,693844.916
2017-03-01,843600.444
2017-04-01,753935.453
2017-05-01,772160.39
2017-06-01,751163.488
2017-07-01,723031.278
2017-08-01,819727.327
2017-09-01,641075.951
2017-10-01,756466.524
2017-11-01,746010.979
2017-12-01,766198.524
2018-01-01,710479.618
2018-02-01,768993.258
2018-03-01,896638.009
2018-04-01,790347.054
2018-05-01,807051.576
2018-06-01,743152.056
2018-07-01,780123.29
2018-08-01,650891.789
2018-09-01,717311.619
2018-10-01,734211.987
2018-11-01,748151.264
2018-12-01,731103.946
2019-01-01,697860.859
2019-02-01,764150.605
2019-03-01,889208.02
2019-04-01,814167.847
2019-05-01,948851.899
2019-06-01,593600.488
2019-07-01,828873.427
2019-08-01,687892.696
2019-09-01,747028.185
2019-10-01,797744.858
2019-11-01,817664.202
2019-12-01,777975.382
2020-01-01,730461.0
2020-02-01,795282.0
2020-03-01,745427.0
2020-04-01,586056.0
2020-05-01,621953.0
2020-06-01,823132.0
2020-07-01,946980.0
2020-08-01,770925.0
2020-09-01,904235.0
2020-10-01,898637.0
2020-11-01,798822.0
2020-12-01,922940.0
2021-01-01,744767.0
2021-02-01,794282.0
2021-03-01,939078.0
2021-04-01,936279.0
2021-05-01,803265.0
2021-06-01,1021753.0
2021-07-01,817976.0
2021-08-01,864109.0
2021-09-01,912795.0
2021-10-01,870562.0
2021-11-01,897191.0
2021-12-01,944808.0
2022-01-01,755508.0
2022-02-01,918911.0
2022-03-01,1025804.0
2022-04-01,1038817.0
2022-05-01,801787.0
2022-06-01,1063177.0
2022-07-01,827778.0
2022-08-01,946644.0
2022-09-01,973102.0
2022-10-01,913576.0
2022-11-01,956176.0
2022-12-01,982108.0
2023-01-01,906681.0
2023-02-01,905467.0
2023-03-01,1192956.0
2023-04-01,943039.0
2023-05-01,1066777.0
2023-06-01,1032218.0
2023-07-01,895435.0
2023-08-01,997003.0
2023-09-01,983003.0
2023-10-01,905846.0
2023-11-01,930987.0
2023-12-01,962225.0
2024-01-01,879249.0
2024-02-01,957655.0
2024-03-01,1079742.0
2024-04-01,873623.0
2024-05-01,1147220.0
2024-06-01,886931.0
2024-07-01,1048614.0
2024-08-01,1008800.0
2024-09-01,948247.0
2024-10-01,955915.0
2024-11-01,970215.0
2024-12-01,974823.0
2025-01-01,901090.0
2025-02-01,915369.0
2025-03-01,1054019.0
2025-04-01,932050.0
2025-05-01,1089459.0
2025-06-01,902420.0
2025-07-01,1040850.0
2025-08-01,974132.0
