Tarih,TP_IHRACATBEC_41
2016-10-01,732903.412
2016-11-01,775172.335
2016-12-01,859683.122
2017-01-01,626611.622
2017-02-01,679223.953
2017-03-01,850038.382
2017-04-01,807252.217
2017-05-01,829209.654
2017-06-01,822581.264
2017-07-01,768046.749
2017-08-01,897672.938
2017-09-01,738299.643
2017-10-01,889755.242
2017-11-01,916143.861
2017-12-01,1000288.408
2018-01-01,756146.915
2018-02-01,813987.171
2018-03-01,970632.374
2018-04-01,905012.235
2018-05-01,978280.219
2018-06-01,853931.896
2018-07-01,939055.342
2018-08-01,807817.925
2018-09-01,976010.86
2018-10-01,1035740.344
2018-11-01,1064867.02
2018-12-01,1050916.19
2019-01-01,812326.721
2019-02-01,930474.955
2019-03-01,1050351.419
2019-04-01,1017895.387
2019-05-01,1176004.723
2019-06-01,762366.563
2019-07-01,1056932.047
2019-08-01,891097.733
2019-09-01,961474.044
2019-10-01,1077799.168
2019-11-01,1084824.226
2019-12-01,1105210.758
2020-01-01,919125.0
2020-02-01,957287.0
2020-03-01,915001.0
2020-04-01,730799.0
2020-05-01,718468.0
2020-06-01,973322.0
2020-07-01,1078459.0
2020-08-01,868041.0
2020-09-01,1058344.0
2020-10-01,1106438.0
2020-11-01,1040323.0
2020-12-01,1269968.0
2021-01-01,939177.0
2021-02-01,1036902.0
2021-03-01,1200490.0
2021-04-01,1267138.0
2021-05-01,1128054.0
2021-06-01,1308774.0
2021-07-01,1109302.0
2021-08-01,1194642.0
2021-09-01,1316105.0
2021-10-01,1254497.0
2021-11-01,1305165.0
2021-12-01,1463602.0
2022-01-01,1082458.0
2022-02-01,1270960.0
2022-03-01,1413974.0
2022-04-01,1499070.0
2022-05-01,1164187.0
2022-06-01,1501967.0
2022-07-01,1212249.0
2022-08-01,1435089.0
2022-09-01,1506517.0
2022-10-01,1448670.0
2022-11-01,1707096.0
2022-12-01,1841513.0
2023-01-01,1438827.0
2023-02-01,1468669.0
2023-03-01,1758160.0
2023-04-01,1491682.0
2023-05-01,1610617.0
2023-06-01,1615981.0
2023-07-01,1466455.0
2023-08-01,1678073.0
2023-09-01,1688069.0
2023-10-01,1679084.0
2023-11-01,1732908.0
2023-12-01,1723862.0
2024-01-01,1484756.0
2024-02-01,1552727.0
2024-03-01,1800032.0
2024-04-01,1503174.0
2024-05-01,1871820.0
2024-06-01,1498351.0
2024-07-01,1733942.0
2024-08-01,1774784.0
2024-09-01,1730456.0
2024-10-01,1749359.0
2024-11-01,1728381.0
2024-12-01,1910755.0
2025-01-01,1444393.0
2025-02-01,1550078.0
2025-03-01,1675643.0
2025-04-01,1554351.0
2025-05-01,1989843.0
2025-06-01,1565417.0
2025-07-01,1883481.0
2025-08-01,1790962.0
