Tarih,TP_IHRACATBEC_2
2016-06-01,6553573.227
2016-07-01,5012244.062
2016-08-01,5816419.824
2016-09-01,5293378.277
2016-10-01,6080128.058
2016-11-01,5900483.808
2016-12-01,5693714.585
2017-01-01,5562637.205
2017-02-01,6044843.894
2017-03-01,7129912.987
2017-04-01,6322117.372
2017-05-01,6463987.708
2017-06-01,6236914.824
2017-07-01,6204579.083
2017-08-01,6698266.606
2017-09-01,5863745.551
2017-10-01,6624081.859
2017-11-01,6803293.826
2017-12-01,6536646.507
2018-01-01,6343755.593
2018-02-01,6439571.797
2018-03-01,7684428.808
2018-04-01,6739013.04
2018-05-01,7149526.854
2018-06-01,6577695.435
2018-07-01,6934659.535
2018-08-01,6764489.13
2018-09-01,7485706.228
2018-10-01,7819917.258
2018-11-01,7580549.51
2018-12-01,6769734.667
2019-01-01,6726992.793
2019-02-01,6812275.303
2019-03-01,7617818.952
2019-04-01,7199195.111
2019-05-01,8301372.021
2019-06-01,5577928.643
2019-07-01,7554337.877
2019-08-01,6725856.959
2019-09-01,7213999.83
2019-10-01,7558227.235
2019-11-01,7098436.595
2019-12-01,7004857.077
2020-01-01,7020617.0
2020-02-01,6638330.0
2020-03-01,6519183.0
2020-04-01,4900607.0
2020-05-01,5153298.0
2020-06-01,6514150.0
2020-07-01,6886793.0
2020-08-01,6109758.0
2020-09-01,7178752.0
2020-10-01,7951583.0
2020-11-01,7227198.0
2020-12-01,8244209.0
2021-01-01,7489412.0
2021-02-01,7758451.0
2021-03-01,9245725.0
2021-04-01,9510429.0
2021-05-01,8946214.0
2021-06-01,10240214.0
2021-07-01,8443514.0
2021-08-01,10025680.0
2021-09-01,10900004.0
2021-10-01,10414775.0
2021-11-01,11011678.0
2021-12-01,11202653.0
2022-01-01,9139965.0
2022-02-01,10193437.0
2022-03-01,12198988.0
2022-04-01,12404109.0
2022-05-01,10524157.0
2022-06-01,12729561.0
2022-07-01,10192990.0
2022-08-01,11546018.0
2022-09-01,12065870.0
2022-10-01,10470626.0
2022-11-01,10870721.0
2022-12-01,11080443.0
2023-01-01,9793295.0
2023-02-01,9370493.0
2023-03-01,11885500.0
2023-04-01,9659233.0
2023-05-01,11086109.0
2023-06-01,10432196.0
2023-07-01,10042489.0
2023-08-01,11127820.0
2023-09-01,11565574.0
2023-10-01,11601174.0
2023-11-01,11451291.0
2023-12-01,10994219.0
2024-01-01,9932206.0
2024-02-01,10458084.0
2024-03-01,11364323.0
2024-04-01,10084985.0
2024-05-01,12281499.0
2024-06-01,9660664.0
2024-07-01,11722574.0
2024-08-01,11444451.0
2024-09-01,10747336.0
2024-10-01,11152513.0
2024-11-01,10734867.0
2024-12-01,11064694.0
2025-01-01,10711240.0
2025-02-01,10421309.0
2025-03-01,11863827.0
2025-04-01,10845366.0
2025-05-01,12253744.0
2025-06-01,10714508.0
2025-07-01,12784914.0
2025-08-01,11009790.0
